date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_22_normalized,smart_22_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_168_normalized,smart_168_raw,smart_170_normalized,smart_170_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_177_normalized,smart_177_raw,smart_179_normalized,smart_179_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_218_normalized,smart_218_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_235_normalized,smart_235_raw,smart_18_normalized,smart_18_raw,smart_175_normalized,smart_175_raw,smart_180_normalized,smart_180_raw,smart_202_normalized,smart_202_raw,smart_206_normalized,smart_206_raw,smart_210_normalized,smart_210_raw,smart_234_normalized,smart_234_raw,smart_245_normalized,smart_245_raw,smart_247_normalized,smart_247_raw,smart_248_normalized,smart_248_raw,smart_160_normalized,smart_160_raw,smart_161_normalized,smart_161_raw,smart_163_normalized,smart_163_raw,smart_164_normalized,smart_164_raw,smart_165_normalized,smart_165_raw,smart_166_normalized,smart_166_raw,smart_167_normalized,smart_167_raw,smart_169_normalized,smart_169_raw,smart_171_normalized,smart_171_raw,smart_172_normalized,smart_172_raw,smart_176_normalized,smart_176_raw,smart_178_normalized,smart_178_raw,smart_230_normalized,smart_230_raw,smart_244_normalized,smart_244_raw,smart_246_normalized,smart_246_raw
2017-10-19,ZA136H16,ST8000NM0055,8001563222016,1,65.0,33884416.0,,,94.0,0.0,100.0,3.0,100.0,776.0,86.0,429340936.0,,,97.0,3342.0,100.0,0.0,,,100.0,3.0,,,,,,,,,100.0,0.0,78.0,22.0,100.0,0.0,100.0,0.0,65.0,35.0,98.0,5777.0,100.0,0.0,100.0,205.0,35.0,35.0,23.0,33884416.0,,,100.0,32.0,100.0,32.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,3333.0,100.0,24890839872.0,100.0,29778901362.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,Z3024VTX,ST4000DM000,4000787030016,1,116.0,113582736.0,,,92.0,0.0,100.0,12.0,100.0,0.0,80.0,106895936.0,,,71.0,25849.0,100.0,0.0,,,100.0,12.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,90.0,10.0,73.0,27.0,100.0,0.0,100.0,1.0,20.0,160330.0,27.0,27.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,25189.0,100.0,24410731566.0,100.0,186502097491.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,S301NG7A,ST4000DM000,4000787030016,1,111.0,40572392.0,,,97.0,0.0,100.0,4.0,96.0,4872.0,87.0,507654238.0,,,82.0,16488.0,100.0,0.0,,,100.0,3.0,,,,,,,100.0,0.0,100.0,0.0,90.0,10.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,0.0,37.0,127387.0,20.0,20.0,,,,,100.0,8.0,100.0,8.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,15695.0,100.0,23823532800.0,100.0,60814955762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-07,Z3016PH6,ST4000DM000,4000787030016,1,120.0,240804056.0,,,91.0,0.0,100.0,26.0,100.0,0.0,86.0,458814683.0,,,74.0,23416.0,100.0,0.0,,,100.0,26.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,1.0,97.0,3.0,78.0,22.0,100.0,0.0,100.0,14.0,89.0,22388.0,22.0,22.0,,,,,100.0,32.0,100.0,32.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,23330.0,100.0,24874941867.0,100.0,230033063901.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-07,ZA11B7TP,ST8000DM002,8001563222016,1,68.0,7056944.0,,,98.0,0.0,100.0,1.0,100.0,0.0,91.0,1299968381.0,,,98.0,2383.0,100.0,0.0,,,100.0,1.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,574.0,100.0,3.0,100.0,733.0,23.0,23.0,16.0,7056944.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,2330.0,100.0,3639599760.0,100.0,398438704.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-07,Z305CSY9,ST4000DM000,4000787030016,1,119.0,222994152.0,,,94.0,0.0,100.0,6.0,100.0,0.0,85.0,347281706.0,,,93.0,6805.0,100.0,0.0,,,100.0,5.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,75.0,25.0,100.0,0.0,100.0,0.0,99.0,2498.0,25.0,25.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,6709.0,100.0,28218966184.0,100.0,12248475513.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-05,W3009F9G,ST4000DM000,4000787030016,1,116.0,103890552.0,,,92.0,0.0,100.0,32.0,100.0,0.0,73.0,25076587.0,,,67.0,29578.0,100.0,0.0,,,100.0,31.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,95.0,5.0,76.0,24.0,100.0,0.0,100.0,19.0,95.0,10253.0,24.0,24.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,29532.0,100.0,28321302692.0,100.0,156295895722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-05,PL2331LAHDUB6J,HGST HMS5C4040BLE640,4000787030016,1,100.0,0.0,133.0,104.0,100.0,0.0,100.0,3.0,100.0,0.0,100.0,0.0,113.0,42.0,100.0,4812.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,,,100.0,53.0,100.0,53.0,253.0,23.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,S300XB3J,ST4000DM000,4000787030016,1,109.0,196749632.0,,,98.0,0.0,100.0,4.0,100.0,16.0,88.0,701796197.0,,,78.0,19881.0,100.0,0.0,,,100.0,2.0,,,,,,,99.0,1.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,0.0,82.0,18.0,100.0,0.0,100.0,0.0,41.0,119858.0,18.0,18.0,,,,,100.0,8.0,100.0,8.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,19450.0,100.0,35121131208.0,100.0,50061578878.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,ZA13GZAA,ST8000NM0055,8001563222016,1,59.0,147529992.0,,,98.0,0.0,100.0,1.0,99.0,7728.0,87.0,559550258.0,,,97.0,3366.0,100.0,0.0,,,100.0,1.0,,,,,,,,,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,71.0,29.0,100.0,1366.0,100.0,0.0,100.0,1022.0,29.0,29.0,23.0,147529992.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,3359.0,100.0,25044295208.0,100.0,29132823700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,Z302DKNK,ST4000DM000,4000787030016,1,116.0,107569672.0,,,91.0,0.0,100.0,9.0,100.0,16.0,90.0,989660685.0,,,74.0,23647.0,100.0,0.0,,,100.0,9.0,,,,,,,100.0,0.0,100.0,0.0,97.0,3.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,0.0,86.0,28966.0,20.0,20.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,23467.0,100.0,24515624238.0,100.0,205226744913.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-25,Z3005P3M,ST4000DM000,4000787030016,1,117.0,130914376.0,,,92.0,0.0,100.0,52.0,100.0,0.0,89.0,886263607.0,,,66.0,30588.0,100.0,0.0,,,100.0,52.0,,,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,21.0,30.0,141142.0,22.0,22.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,29729.0,100.0,28506795062.0,100.0,202082012709.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-25,Z4D028XW,ST6000DX000,6001175126016,1,117.0,134550166.0,,,89.0,0.0,100.0,23.0,100.0,0.0,90.0,1312404714.0,,,78.0,19439.0,100.0,0.0,,,100.0,21.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,4295032833.0,88.0,12.0,65.0,35.0,93.0,14198.0,100.0,0.0,90.0,21668.0,35.0,35.0,75.0,134550166.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,179972014623618.0,100.0,28522849124.0,100.0,9451702994994.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-25,S300VLN0,ST4000DM000,4000787030016,1,108.0,19266656.0,,,100.0,0.0,100.0,2.0,100.0,0.0,86.0,467384506.0,,,88.0,11193.0,100.0,0.0,,,100.0,0.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,0.0,83.0,34953.0,22.0,22.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,11015.0,100.0,35501364616.0,100.0,20545878350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-25,Z300ZKGE,ST4000DM000,4000787030016,1,106.0,11546176.0,,,93.0,0.0,100.0,7.0,100.0,0.0,74.0,90847683166.0,,,73.0,23837.0,100.0,0.0,,,100.0,7.0,,,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,1.0,85.0,15.0,80.0,20.0,100.0,0.0,100.0,1.0,96.0,9245.0,20.0,20.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,23799.0,100.0,27120810292.0,100.0,207161884824.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-25,Z3010LSC,ST4000DM000,4000787030016,1,115.0,98163576.0,,,94.0,0.0,100.0,6.0,100.0,0.0,87.0,629337159.0,,,73.0,23838.0,100.0,0.0,,,100.0,6.0,,,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,81.0,19.0,80.0,20.0,100.0,0.0,100.0,3.0,92.0,17998.0,20.0,20.0,,,,,100.0,128.0,100.0,128.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,23773.0,100.0,25103320292.0,100.0,243178407634.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-25,S30115XM,ST4000DM000,4000787030016,1,119.0,212903360.0,,,97.0,0.0,100.0,3.0,100.0,0.0,87.0,565225642.0,,,86.0,13038.0,100.0,0.0,,,100.0,3.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,0.0,89.0,22044.0,22.0,22.0,,,,,100.0,96.0,100.0,96.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,12955.0,100.0,21658558867.0,100.0,83716400090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-25,ZA12PTRG,ST8000DM002,8001563222016,1,81.0,117002498.0,,,98.0,0.0,100.0,1.0,100.0,0.0,73.0,21210618.0,,,100.0,612.0,100.0,0.0,,,100.0,1.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,117.0,100.0,1.0,100.0,355.0,28.0,28.0,23.0,117002498.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,582.0,100.0,613995232.0,100.0,268011732.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,ZA13FRZN,ST8000NM0055,8001563222016,1,77.0,47987264.0,,,99.0,0.0,100.0,1.0,100.0,0.0,88.0,605307207.0,,,96.0,3632.0,100.0,0.0,,,100.0,1.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,67.0,33.0,99.0,3644.0,100.0,0.0,100.0,1128.0,33.0,33.0,1.0,47987264.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,3629.0,100.0,25879279824.0,100.0,31282447108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,Z30523KR,ST4000DM000,4000787030016,1,107.0,204780642.0,,,94.0,0.0,100.0,6.0,100.0,0.0,88.0,708668807.0,,,83.0,15740.0,100.0,0.0,,,100.0,6.0,,,,,,,98.0,2.0,100.0,0.0,82.0,18.0,100.0,0.0,100.0,0.0,76.0,24.0,100.0,0.0,100.0,0.0,96.0,9731.0,24.0,24.0,,,,,100.0,8.0,100.0,8.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,15651.0,100.0,36698651296.0,100.0,43411840099.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,ZA189JVJ,ST8000NM0055,8001563222016,1,74.0,75829744.0,,,98.0,0.0,100.0,2.0,100.0,120.0,84.0,232347385.0,,,99.0,1402.0,100.0,0.0,,,100.0,2.0,,,,,,,,,100.0,0.0,99.0,1.0,100.0,0.0,100.0,0.0,53.0,47.0,100.0,1977.0,100.0,4.0,100.0,231.0,47.0,47.0,79.0,75829744.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,1385.0,100.0,17696073848.0,100.0,17024977314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,Z305D4L4,ST4000DM000,4000787030016,1,119.0,207843848.0,,,94.0,0.0,100.0,6.0,100.0,0.0,88.0,701143882.0,,,83.0,15374.0,100.0,0.0,,,100.0,6.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,74.0,26.0,100.0,0.0,100.0,0.0,98.0,4706.0,26.0,26.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,15299.0,100.0,36891675208.0,100.0,57622004604.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,Z300GPXL,ST4000DM000,4000787030016,1,119.0,219263352.0,,,92.0,0.0,100.0,21.0,100.0,0.0,84.0,270675748.0,,,58.0,37658.0,100.0,0.0,,,100.0,21.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,97.0,3.0,75.0,25.0,100.0,0.0,100.0,7.0,37.0,127023.0,25.0,25.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,37171.0,100.0,34315848452.0,100.0,348669783741.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,Z3025M1C,ST4000DM000,4000787030016,1,114.0,59028040.0,,,93.0,0.0,100.0,7.0,100.0,0.0,84.0,330256574.0,,,70.0,26887.0,100.0,0.0,,,100.0,7.0,,,,,,,100.0,0.0,100.0,0.0,98.0,2.0,100.0,0.0,92.0,8.0,76.0,24.0,100.0,0.0,100.0,0.0,98.0,4478.0,24.0,24.0,,,,,98.0,344.0,98.0,344.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,26822.0,100.0,25095692275.0,100.0,243988901835.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,WD-WX11D4447415,WDC WD60EFRX,6001175126016,1,200.0,5.0,,,204.0,8766.0,100.0,16.0,200.0,0.0,200.0,0.0,,,62.0,28417.0,100.0,0.0,100.0,0.0,100.0,16.0,,,,,,,,,,,,,,,,,,,,,200.0,4.0,200.0,991.0,128.0,24.0,,,200.0,0.0,200.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,ZA12VF19,ST8000NM0055,8001563222016,1,80.0,102533096.0,,,99.0,0.0,100.0,1.0,100.0,0.0,87.0,539507760.0,,,97.0,3198.0,100.0,0.0,,,100.0,1.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,99.0,3030.0,100.0,0.0,100.0,948.0,29.0,29.0,1.0,102533096.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,3167.0,100.0,24101633992.0,100.0,29178489306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,PL1331LAHBMYVH,HGST HMS5C4040BLE640,4000787030016,1,100.0,0.0,134.0,102.0,100.0,0.0,100.0,3.0,100.0,0.0,100.0,0.0,113.0,42.0,99.0,12005.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,,,100.0,117.0,100.0,117.0,253.0,23.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,Z300JDZC,ST4000DM000,4000787030016,1,111.0,30578112.0,,,92.0,0.0,100.0,22.0,100.0,0.0,82.0,196484549.0,,,59.0,36776.0,100.0,0.0,,,100.0,22.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,1.0,94.0,6.0,79.0,21.0,100.0,0.0,100.0,8.0,84.0,32486.0,21.0,21.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,36643.0,100.0,30221483508.0,100.0,196469682522.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,ZA180R2X,ST8000NM0055,8001563222016,1,84.0,237244984.0,,,97.0,0.0,100.0,34.0,100.0,0.0,88.0,655960384.0,,,98.0,2073.0,100.0,0.0,,,100.0,34.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,66.0,34.0,100.0,1329.0,100.0,62.0,100.0,206.0,34.0,34.0,84.0,237244984.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,2062.0,100.0,15451451456.0,100.0,3729625568.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,Z304JMQW,ST4000DM000,4000787030016,1,117.0,145665136.0,,,94.0,0.0,100.0,6.0,100.0,0.0,89.0,819090341.0,,,80.0,18035.0,100.0,0.0,,,100.0,6.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,73.0,27.0,100.0,0.0,100.0,0.0,98.0,5531.0,27.0,27.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,17954.0,100.0,43135527672.0,100.0,52648207090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-27,ZA11P9S5,ST8000DM002,8001563222016,1,83.0,211658504.0,,,98.0,0.0,100.0,1.0,100.0,0.0,85.0,318017732.0,,,100.0,660.0,100.0,0.0,,,100.0,1.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,73.0,27.0,100.0,227.0,100.0,1.0,100.0,371.0,27.0,27.0,9.0,211658504.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,633.0,100.0,1037571832.0,100.0,412909038.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-27,WD-WX41D948Y4ZL,WDC WD60EFRX,6001175126016,1,200.0,0.0,,,197.0,9125.0,100.0,7.0,200.0,0.0,100.0,0.0,,,79.0,15588.0,100.0,0.0,100.0,0.0,100.0,7.0,,,,,,,,,,,,,,,,,,,,,200.0,0.0,200.0,746.0,123.0,29.0,,,200.0,0.0,200.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-27,Z303YMJH,ST4000DM000,4000787030016,1,109.0,24636016.0,,,91.0,0.0,100.0,9.0,100.0,0.0,87.0,528050974.0,,,89.0,9919.0,100.0,0.0,,,100.0,9.0,,,,,,,100.0,0.0,100.0,0.0,98.0,2.0,100.0,3.0,100.0,0.0,83.0,17.0,100.0,0.0,100.0,0.0,95.0,11215.0,17.0,17.0,,,,,100.0,16.0,100.0,16.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,9878.0,100.0,17744162061.0,100.0,130363614032.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-27,S300YC4L,ST4000DM000,4000787030016,1,113.0,58152896.0,,,97.0,0.0,100.0,3.0,100.0,0.0,86.0,432770951.0,,,88.0,11211.0,100.0,0.0,,,100.0,3.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,66.0,34.0,100.0,0.0,100.0,0.0,76.0,48103.0,34.0,34.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,10864.0,100.0,34585476944.0,100.0,9653344787.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-27,PL2331LAH9AWBJ,HGST HMS5C4040BLE640,4000787030016,1,76.0,4130233.0,133.0,104.0,100.0,0.0,100.0,4.0,100.0,0.0,100.0,0.0,107.0,45.0,100.0,3247.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,,,100.0,4.0,100.0,4.0,250.0,24.0,,,100.0,0.0,100.0,32.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
