date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_223_normalized,smart_223_raw,smart_225_normalized,smart_225_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw,_nonnull_cnt,_nonnull_frac,_key,smart_22_normalized,smart_22_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_224_normalized,smart_224_raw,smart_226_normalized,smart_226_raw
2014-04-25,6VYBF5KP,ST3160316AS,160041885696,0,111.0,38336691.0,,,97.0,0.0,100.0,80.0,100.0,0.0,83.0,212001915.0,,,81.0,17023.0,100.0,0.0,,,100.0,40.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,96.0,100.0,0.0,72.0,28.0,,,,,,,28.0,28.0,52.0,38336691.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,100.0,20018842583781.0,100.0,3071232322.0,100.0,4221604654.0,,,,,,,,,,,49,0.5697674418604651,data_2014/2014/2014-04-25.csv,,,,,,,,,,
2014-04-25,Z2A0C799,ST3160316AS,160041885696,0,109.0,22432427.0,,,100.0,0.0,100.0,10.0,100.0,0.0,85.0,378456993.0,,,71.0,25942.0,100.0,0.0,,,100.0,10.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,26.0,100.0,0.0,74.0,26.0,,,,,,,26.0,26.0,60.0,22432427.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,100.0,196855531070829.0,100.0,23712252.0,100.0,1570860634.0,,,,,,,,,,,49,0.5697674418604651,data_2014/2014/2014-04-25.csv,,,,,,,,,,
2014-03-02,6VMX644Y,ST3160316AS,160041885696,0,103.0,6260512.0,,,100.0,0.0,100.0,12.0,100.0,0.0,84.0,261220569.0,,,76.0,21193.0,100.0,0.0,,,100.0,12.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,28.0,100.0,0.0,72.0,28.0,,,,,,,28.0,28.0,60.0,6260512.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,100.0,270346716467946.0,100.0,3335512683.0,100.0,1832650389.0,,,,,,,,,,,49,0.5697674418604651,data_2014/2014/2014-03-02.csv,,,,,,,,,,
2014-03-31,6VMWZH2A,ST3160316AS,160041885696,0,119.0,225587441.0,,,100.0,0.0,100.0,16.0,100.0,0.0,84.0,277143855.0,,,75.0,22408.0,100.0,0.0,,,100.0,16.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,38.0,100.0,0.0,75.0,25.0,,,,,,,25.0,25.0,66.0,225587441.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,100.0,37778532358071.0,100.0,3583106581.0,100.0,3029429953.0,,,,,,,,,,,49,0.5697674418604651,data_2014/2014/2014-03-31.csv,,,,,,,,,,
2014-02-26,6VMWZH2A,ST3160316AS,160041885696,0,116.0,117370305.0,,,100.0,0.0,100.0,16.0,100.0,0.0,84.0,269355785.0,,,76.0,21617.0,100.0,0.0,,,100.0,16.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,38.0,100.0,0.0,76.0,24.0,,,,,,,24.0,24.0,66.0,117370305.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,100.0,105931073410208.0,100.0,3458404718.0,100.0,2882113074.0,,,,,,,,,,,49,0.5697674418604651,data_2014/2014/2014-02-26.csv,,,,,,,,,,
2014-02-26,6VMX659N,ST3160316AS,160041885696,0,118.0,189264214.0,,,100.0,0.0,100.0,13.0,100.0,0.0,84.0,266808159.0,,,76.0,21216.0,100.0,0.0,,,100.0,13.0,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,65564.0,100.0,0.0,78.0,22.0,,,,,,,22.0,22.0,72.0,189264214.0,,,100.0,0.0,100.0,0.0,200.0,4.0,,,,,,,,,100.0,204809810498301.0,100.0,3356417748.0,100.0,3918087153.0,,,,,,,,,,,49,0.5697674418604651,data_2014/2014/2014-02-26.csv,,,,,,,,,,
2014-02-26,9VYC07S6,ST3160316AS,160041885696,0,115.0,87386245.0,,,97.0,0.0,100.0,44.0,100.0,0.0,85.0,402276099.0,,,72.0,24711.0,100.0,0.0,,,100.0,22.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,60.0,100.0,0.0,75.0,25.0,,,,,,,25.0,25.0,70.0,87386245.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,100.0,224429221109940.0,100.0,202344539.0,100.0,1241524929.0,,,,,,,,,,,49,0.5697674418604651,data_2014/2014/2014-02-26.csv,,,,,,,,,,
2014-03-19,6VMX7PB9,ST3160316AS,160041885696,0,118.0,185069594.0,,,100.0,0.0,100.0,19.0,100.0,0.0,84.0,253231903.0,,,75.0,22096.0,100.0,0.0,,,100.0,19.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,38.0,100.0,0.0,75.0,25.0,,,,,,,25.0,25.0,53.0,185069594.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,100.0,87162066327160.0,100.0,3460226963.0,100.0,610919416.0,,,,,,,,,,,49,0.5697674418604651,data_2014/2014/2014-03-19.csv,,,,,,,,,,
2014-02-15,6XW1F85P,ST320005XXXX,2000398934016,0,118.0,168115219.0,,,100.0,0.0,100.0,66.0,100.0,0.0,89.0,922848536.0,,,65.0,31149.0,100.0,0.0,,,100.0,66.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,,,,,,,29.0,29.0,48.0,168115219.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,100.0,6567005026906.0,100.0,111760079.0,100.0,3048442376.0,,,,,,,,,,,49,0.5697674418604651,data_2014/2014/2014-02-15.csv,,,,,,,,,,
2014-02-15,6XW0DYH0,ST320005XXXX,2000398934016,0,116.0,112921223.0,,,100.0,0.0,100.0,53.0,100.0,0.0,90.0,1108488665.0,,,64.0,31738.0,100.0,0.0,,,100.0,53.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,3.0,80.0,20.0,79.0,21.0,,,,,,,21.0,21.0,39.0,112921223.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,100.0,6412386204796.0,100.0,3815636865.0,100.0,3617666949.0,,,,,,,,,,,49,0.5697674418604651,data_2014/2014/2014-02-15.csv,,,,,,,,,,
2014-02-15,6XW14S6T,ST320005XXXX,2000398934016,0,117.0,149099707.0,,,100.0,0.0,100.0,63.0,100.0,0.0,84.0,13812495008.0,,,65.0,30976.0,100.0,0.0,,,100.0,63.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,,,,,,,31.0,31.0,49.0,149099707.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,100.0,195807559055770.0,100.0,1318753640.0,100.0,443973362.0,,,,,,,,,,,49,0.5697674418604651,data_2014/2014/2014-02-15.csv,,,,,,,,,,
2014-03-10,6XW14S6T,ST320005XXXX,2000398934016,0,113.0,54885762.0,,,100.0,0.0,100.0,64.0,100.0,0.0,84.0,13814161012.0,,,65.0,31528.0,100.0,0.0,,,100.0,64.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,68.0,32.0,,,,,,,32.0,32.0,42.0,54885762.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,100.0,77137612667845.0,100.0,1320807752.0,100.0,2233934604.0,,,,,,,,,,,49,0.5697674418604651,data_2014/2014/2014-03-10.csv,,,,,,,,,,
2014-03-10,6XW0375N,ST320005XXXX,2000398934016,0,118.0,168701938.0,,,100.0,0.0,100.0,43.0,100.0,0.0,90.0,1072480056.0,,,65.0,31489.0,100.0,0.0,,,100.0,43.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,65537.0,92.0,8.0,83.0,17.0,,,,,,,17.0,17.0,36.0,168701938.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,100.0,210844239559539.0,100.0,1938515991.0,100.0,2627695324.0,,,,,,,,,,,49,0.5697674418604651,data_2014/2014/2014-03-10.csv,,,,,,,,,,
2014-03-10,6XW01HTF,ST320005XXXX,2000398934016,0,117.0,139531834.0,,,100.0,0.0,100.0,68.0,100.0,0.0,89.0,5233692568.0,,,64.0,32015.0,100.0,0.0,,,100.0,67.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.0,1.0,71.0,29.0,,,,,,,29.0,29.0,43.0,139531834.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,100.0,205634444230088.0,100.0,69178973.0,100.0,1061368827.0,,,,,,,,,,,49,0.5697674418604651,data_2014/2014/2014-03-10.csv,,,,,,,,,,
2014-03-13,6XW0375N,ST320005XXXX,2000398934016,0,107.0,13453124.0,,,100.0,0.0,100.0,43.0,100.0,0.0,90.0,1072506124.0,,,64.0,31560.0,100.0,0.0,,,100.0,43.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,65537.0,92.0,8.0,84.0,16.0,,,,,,,16.0,16.0,35.0,13453124.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,100.0,216719754820538.0,100.0,1938782351.0,100.0,2709312787.0,,,,,,,,,,,49,0.5697674418604651,data_2014/2014/2014-03-13.csv,,,,,,,,,,
2014-03-28,6XW0DYH0,ST320005XXXX,2000398934016,0,115.0,91053388.0,,,100.0,0.0,100.0,54.0,100.0,0.0,90.0,1108901872.0,,,63.0,32724.0,100.0,0.0,,,100.0,54.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,3.0,80.0,20.0,79.0,21.0,,,,,,,21.0,21.0,37.0,91053388.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,100.0,46660524736602.0,100.0,3819308427.0,100.0,125638933.0,,,,,,,,,,,49,0.5697674418604651,data_2014/2014/2014-03-28.csv,,,,,,,,,,
2014-03-07,6XW0DC6C,ST320005XXXX,2000398934016,0,120.0,236550294.0,,,100.0,0.0,100.0,34.0,100.0,14.0,89.0,903743385.0,,,72.0,25074.0,100.0,0.0,,,100.0,34.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,98.0,2.0,79.0,21.0,,,,,,,21.0,21.0,37.0,236550294.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,100.0,71936407265856.0,100.0,115168023.0,100.0,2575979396.0,,,,,,,,,,,49,0.5697674418604651,data_2014/2014/2014-03-07.csv,,,,,,,,,,
2014-03-07,6XW01CTW,ST320005XXXX,2000398934016,0,114.0,60425940.0,,,100.0,0.0,100.0,60.0,100.0,0.0,89.0,5229084329.0,,,65.0,31463.0,100.0,0.0,,,100.0,59.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,4295032835.0,95.0,5.0,75.0,25.0,,,,,,,25.0,25.0,38.0,60425940.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,100.0,214314573134725.0,100.0,3387155599.0,100.0,1415691499.0,,,,,,,,,,,49,0.5697674418604651,data_2014/2014/2014-03-07.csv,,,,,,,,,,
2014-03-07,6XW01HTF,ST320005XXXX,2000398934016,0,108.0,16698917.0,,,100.0,0.0,100.0,68.0,100.0,0.0,89.0,5233591078.0,,,64.0,31943.0,100.0,0.0,,,100.0,67.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.0,1.0,71.0,29.0,,,,,,,29.0,29.0,36.0,16698917.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,100.0,151908698324352.0,100.0,68910073.0,100.0,3534342646.0,,,,,,,,,,,49,0.5697674418604651,data_2014/2014/2014-03-07.csv,,,,,,,,,,
2014-04-29,5XW027X0,ST320005XXXX,2000398934016,0,114.0,81953962.0,,,100.0,0.0,100.0,42.0,100.0,0.0,90.0,1046815724.0,,,64.0,32184.0,100.0,0.0,,,100.0,42.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,9.0,99.0,1.0,80.0,20.0,,,,,,,20.0,20.0,39.0,81953962.0,,,100.0,0.0,100.0,0.0,200.0,4.0,,,,,,,,,100.0,101408472858150.0,100.0,416486340.0,100.0,2397859004.0,,,,,,,,,,,49,0.5697674418604651,data_2014/2014/2014-04-29.csv,,,,,,,,,,
2014-04-29,6XW0DC6C,ST320005XXXX,2000398934016,0,116.0,107986964.0,,,100.0,0.0,100.0,35.0,100.0,25.0,89.0,904284526.0,,,70.0,26348.0,100.0,0.0,,,100.0,35.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,98.0,2.0,79.0,21.0,,,,,,,21.0,21.0,35.0,107986964.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,100.0,31847182526267.0,100.0,119900525.0,100.0,2047990726.0,,,,,,,,,,,49,0.5697674418604651,data_2014/2014/2014-04-29.csv,,,,,,,,,,
2014-04-29,9XW08R5D,ST320005XXXX,2000398934016,0,114.0,79010260.0,,,100.0,0.0,100.0,40.0,100.0,0.0,90.0,1036608657.0,,,64.0,31561.0,100.0,0.0,,,100.0,40.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,1.0,98.0,2.0,82.0,18.0,,,,,,,18.0,18.0,39.0,79010260.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,100.0,182171037891501.0,100.0,794033020.0,100.0,119138255.0,,,,,,,,,,,49,0.5697674418604651,data_2014/2014/2014-04-29.csv,,,,,,,,,,
2014-03-12,6XW01A9A,ST320005XXXX,2000398934016,0,114.0,74062698.0,,,100.0,0.0,100.0,73.0,100.0,0.0,90.0,5304445046.0,,,63.0,32783.0,100.0,0.0,,,100.0,72.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,2.0,92.0,8.0,73.0,27.0,,,,,,,27.0,27.0,37.0,74062698.0,,,100.0,0.0,100.0,0.0,200.0,2.0,,,,,,,,,100.0,50680614125757.0,100.0,3165661980.0,100.0,3125541653.0,,,,,,,,,,,49,0.5697674418604651,data_2014/2014/2014-03-12.csv,,,,,,,,,,
2014-03-12,5XW01VKF,ST320005XXXX,2000398934016,0,112.0,47153571.0,,,100.0,0.0,100.0,56.0,100.0,0.0,89.0,5232466669.0,,,65.0,31346.0,100.0,0.0,,,100.0,55.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,98.0,2.0,71.0,29.0,,,,,,,29.0,29.0,38.0,47153571.0,,,100.0,0.0,100.0,0.0,200.0,1.0,,,,,,,,,100.0,202554952678159.0,100.0,1599462806.0,100.0,3640492564.0,,,,,,,,,,,49,0.5697674418604651,data_2014/2014/2014-03-12.csv,,,,,,,,,,
2014-03-12,9XW05PHP,ST320005XXXX,2000398934016,0,118.0,190501000.0,,,100.0,0.0,100.0,56.0,100.0,0.0,89.0,862631098.0,,,66.0,30401.0,100.0,0.0,,,100.0,56.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,,,,,,,28.0,28.0,43.0,190501000.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,100.0,134011569600347.0,100.0,2576549374.0,100.0,3654667044.0,,,,,,,,,,,49,0.5697674418604651,data_2014/2014/2014-03-12.csv,,,,,,,,,,
2014-02-23,6XW01HTF,ST320005XXXX,2000398934016,0,117.0,121359445.0,,,100.0,0.0,100.0,67.0,100.0,0.0,89.0,5232656000.0,,,64.0,31655.0,100.0,0.0,,,100.0,66.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.0,1.0,72.0,28.0,,,,,,,28.0,28.0,48.0,121359445.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,100.0,148322400631900.0,100.0,67839405.0,100.0,1127829693.0,,,,,,,,,,,49,0.5697674418604651,data_2014/2014/2014-02-23.csv,,,,,,,,,,
2014-02-23,6XW01CTW,ST320005XXXX,2000398934016,0,117.0,147117618.0,,,100.0,0.0,100.0,59.0,100.0,0.0,89.0,5228324066.0,,,65.0,31174.0,100.0,0.0,,,100.0,58.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,4295032835.0,95.0,5.0,77.0,23.0,,,,,,,23.0,23.0,49.0,147117618.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,100.0,1872605772384.0,100.0,3386082175.0,100.0,677900575.0,,,,,,,,,,,49,0.5697674418604651,data_2014/2014/2014-02-23.csv,,,,,,,,,,
2014-02-23,5XW01V0Y,ST320005XXXX,2000398934016,0,120.0,235295892.0,,,100.0,0.0,100.0,42.0,100.0,0.0,90.0,1079017308.0,,,65.0,31127.0,100.0,0.0,,,100.0,42.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,17.0,98.0,2.0,79.0,21.0,,,,,,,21.0,21.0,40.0,235295892.0,,,100.0,0.0,100.0,0.0,200.0,2.0,,,,,,,,,100.0,258024455305732.0,100.0,3216646999.0,100.0,2180641495.0,,,,,,,,,,,49,0.5697674418604651,data_2014/2014/2014-02-23.csv,,,,,,,,,,
2014-02-16,6XW14S6T,ST320005XXXX,2000398934016,0,103.0,5323474.0,,,100.0,0.0,100.0,63.0,100.0,0.0,84.0,13812623911.0,,,65.0,31000.0,100.0,0.0,,,100.0,63.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,,,,,,,31.0,31.0,50.0,5323474.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,100.0,39406324971955.0,100.0,1318844780.0,100.0,439721527.0,,,,,,,,,,,49,0.5697674418604651,data_2014/2014/2014-02-16.csv,,,,,,,,,,
2014-02-16,6XW0DYH0,ST320005XXXX,2000398934016,0,117.0,143727022.0,,,100.0,0.0,100.0,53.0,100.0,0.0,90.0,1108500015.0,,,64.0,31763.0,100.0,0.0,,,100.0,53.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,3.0,80.0,20.0,78.0,22.0,,,,,,,22.0,22.0,39.0,143727022.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,100.0,161181532716181.0,100.0,3815728545.0,100.0,3644922771.0,,,,,,,,,,,49,0.5697674418604651,data_2014/2014/2014-02-16.csv,,,,,,,,,,
2014-02-16,6XW1F85P,ST320005XXXX,2000398934016,0,119.0,209677734.0,,,100.0,0.0,100.0,66.0,100.0,0.0,89.0,922958020.0,,,65.0,31174.0,100.0,0.0,,,100.0,66.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,70.0,30.0,,,,,,,30.0,30.0,47.0,209677734.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,100.0,152080497015411.0,100.0,111851079.0,100.0,1944681389.0,,,,,,,,,,,49,0.5697674418604651,data_2014/2014/2014-02-16.csv,,,,,,,,,,
2014-02-20,9XW08R5D,ST320005XXXX,2000398934016,0,113.0,58479159.0,,,100.0,0.0,100.0,38.0,100.0,0.0,90.0,1035740139.0,,,66.0,29925.0,100.0,0.0,,,100.0,38.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,1.0,98.0,2.0,82.0,18.0,,,,,,,18.0,18.0,38.0,58479159.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,100.0,240440859194691.0,100.0,787694342.0,100.0,278862663.0,,,,,,,,,,,49,0.5697674418604651,data_2014/2014/2014-02-20.csv,,,,,,,,,,
2014-02-20,6XW0DC6C,ST320005XXXX,2000398934016,0,113.0,57489740.0,,,100.0,0.0,100.0,33.0,100.0,9.0,89.0,903587865.0,,,72.0,24714.0,100.0,0.0,,,100.0,33.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,98.0,2.0,78.0,22.0,,,,,,,22.0,22.0,35.0,57489740.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,100.0,156920925151443.0,100.0,113824761.0,100.0,852880096.0,,,,,,,,,,,49,0.5697674418604651,data_2014/2014/2014-02-20.csv,,,,,,,,,,
2014-03-01,9XW08R5D,ST320005XXXX,2000398934016,0,107.0,13445505.0,,,100.0,0.0,100.0,39.0,100.0,0.0,90.0,1035840267.0,,,66.0,30141.0,100.0,0.0,,,100.0,39.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,1.0,98.0,2.0,84.0,16.0,,,,,,,16.0,16.0,38.0,13445505.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,100.0,59614146098719.0,100.0,788498074.0,100.0,449717473.0,,,,,,,,,,,49,0.5697674418604651,data_2014/2014/2014-03-01.csv,,,,,,,,,,
2014-03-01,5XW01V0Y,ST320005XXXX,2000398934016,0,117.0,162400971.0,,,100.0,0.0,100.0,43.0,100.0,0.0,90.0,1079091651.0,,,65.0,31271.0,100.0,0.0,,,100.0,43.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,17.0,98.0,2.0,81.0,19.0,,,,,,,19.0,19.0,39.0,162400971.0,,,100.0,0.0,100.0,0.0,200.0,2.0,,,,,,,,,100.0,235282603473558.0,100.0,3217182601.0,100.0,2337123855.0,,,,,,,,,,,49,0.5697674418604651,data_2014/2014/2014-03-01.csv,,,,,,,,,,
2014-03-01,6XW0375N,ST320005XXXX,2000398934016,0,117.0,142262688.0,,,100.0,0.0,100.0,43.0,100.0,0.0,90.0,1072383395.0,,,65.0,31272.0,100.0,0.0,,,100.0,43.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,65537.0,92.0,8.0,85.0,15.0,,,,,,,15.0,15.0,36.0,142262688.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,100.0,129884106029722.0,100.0,1937708311.0,100.0,2383657018.0,,,,,,,,,,,49,0.5697674418604651,data_2014/2014/2014-03-01.csv,,,,,,,,,,
2014-02-28,6XW01CTW,ST320005XXXX,2000398934016,0,119.0,209584305.0,,,100.0,0.0,100.0,60.0,100.0,0.0,89.0,5228780934.0,,,65.0,31294.0,100.0,0.0,,,100.0,59.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,4295032835.0,95.0,5.0,75.0,25.0,,,,,,,25.0,25.0,45.0,209584305.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,100.0,113056424164060.0,100.0,3386527099.0,100.0,1852653614.0,,,,,,,,,,,49,0.5697674418604651,data_2014/2014/2014-02-28.csv,,,,,,,,,,
2014-02-28,6XW0DC6C,ST320005XXXX,2000398934016,0,111.0,36366382.0,,,100.0,0.0,100.0,34.0,100.0,11.0,89.0,903671270.0,,,72.0,24906.0,100.0,0.0,,,100.0,34.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,98.0,2.0,79.0,21.0,,,,,,,21.0,21.0,36.0,36366382.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,100.0,77854872199575.0,100.0,114540783.0,100.0,1078183662.0,,,,,,,,,,,49,0.5697674418604651,data_2014/2014/2014-02-28.csv,,,,,,,,,,
2014-02-28,6XW01HTF,ST320005XXXX,2000398934016,0,117.0,122705815.0,,,100.0,0.0,100.0,68.0,100.0,0.0,89.0,5233285867.0,,,64.0,31775.0,100.0,0.0,,,100.0,67.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.0,1.0,71.0,29.0,,,,,,,29.0,29.0,47.0,122705815.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,100.0,67585605401816.0,100.0,68284013.0,100.0,1549807622.0,,,,,,,,,,,49,0.5697674418604651,data_2014/2014/2014-02-28.csv,,,,,,,,,,
2014-04-15,5XW027X0,ST320005XXXX,2000398934016,0,105.0,8715548.0,,,100.0,0.0,100.0,42.0,100.0,0.0,90.0,1046654928.0,,,64.0,31848.0,100.0,0.0,,,100.0,42.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,9.0,99.0,1.0,80.0,20.0,,,,,,,20.0,20.0,37.0,8715548.0,,,100.0,0.0,100.0,0.0,200.0,4.0,,,,,,,,,100.0,146230751558869.0,100.0,415239800.0,100.0,2124290038.0,,,,,,,,,,,49,0.5697674418604651,data_2014/2014/2014-04-15.csv,,,,,,,,,,
2014-04-15,9XW08R5D,ST320005XXXX,2000398934016,0,108.0,15071912.0,,,100.0,0.0,100.0,40.0,100.0,0.0,90.0,1036452336.0,,,65.0,31224.0,100.0,0.0,,,100.0,40.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,1.0,98.0,2.0,82.0,18.0,,,,,,,18.0,18.0,39.0,15071912.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,100.0,77807627565660.0,100.0,792787340.0,100.0,1848671439.0,,,,,,,,,,,49,0.5697674418604651,data_2014/2014/2014-04-15.csv,,,,,,,,,,
2014-04-15,6XW0375N,ST320005XXXX,2000398934016,0,117.0,145946230.0,,,100.0,0.0,100.0,44.0,100.0,0.0,90.0,1072832636.0,,,64.0,32354.0,100.0,0.0,,,100.0,44.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,65537.0,92.0,8.0,83.0,17.0,,,,,,,17.0,17.0,33.0,145946230.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,100.0,211016038252247.0,100.0,1941734353.0,100.0,3530533906.0,,,,,,,,,,,49,0.5697674418604651,data_2014/2014/2014-04-15.csv,,,,,,,,,,
2014-04-02,6XW0DC6C,ST320005XXXX,2000398934016,0,113.0,51534763.0,,,100.0,0.0,100.0,34.0,100.0,17.0,89.0,904013913.0,,,71.0,25699.0,100.0,0.0,,,100.0,34.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,98.0,2.0,80.0,20.0,,,,,,,20.0,20.0,40.0,51534763.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,100.0,50805168170160.0,100.0,117493463.0,100.0,1557968380.0,,,,,,,,,,,49,0.5697674418604651,data_2014/2014/2014-04-02.csv,,,,,,,,,,
