date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_22_normalized,smart_22_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_177_normalized,smart_177_raw,smart_179_normalized,smart_179_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_235_normalized,smart_235_raw,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_168_normalized,smart_168_raw,smart_170_normalized,smart_170_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_218_normalized,smart_218_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_18_normalized,smart_18_raw,smart_160_normalized,smart_160_raw,smart_161_normalized,smart_161_raw,smart_163_normalized,smart_163_raw,smart_164_normalized,smart_164_raw,smart_165_normalized,smart_165_raw,smart_166_normalized,smart_166_raw,smart_167_normalized,smart_167_raw,smart_169_normalized,smart_169_raw,smart_175_normalized,smart_175_raw,smart_176_normalized,smart_176_raw,smart_178_normalized,smart_178_raw,smart_180_normalized,smart_180_raw,smart_202_normalized,smart_202_raw,smart_206_normalized,smart_206_raw,smart_210_normalized,smart_210_raw,smart_234_normalized,smart_234_raw,smart_245_normalized,smart_245_raw,smart_247_normalized,smart_247_raw,smart_248_normalized,smart_248_raw
2017-07-22,PL2331LAH41NPJ,HGST HMS5C4040BLE640,4000787030016,1,100.0,0.0,133.0,104.0,100.0,0.0,100.0,4.0,100.0,0.0,100.0,0.0,113.0,42.0,99.0,11428.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,,,100.0,280.0,100.0,280.0,253.0,22.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-22,Z305D6CS,ST4000DM000,4000787030016,1,111.0,32670064.0,,,95.0,0.0,100.0,5.0,100.0,8.0,87.0,577167231.0,,,86.0,12946.0,100.0,0.0,,,100.0,5.0,,,,,,,100.0,0.0,100.0,0.0,99.0,1.0,100.0,0.0,100.0,0.0,69.0,31.0,100.0,0.0,100.0,0.0,98.0,4695.0,31.0,31.0,,,,,100.0,16.0,100.0,16.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,12871.0,100.0,34650456440.0,100.0,42877515607.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-22,Z300PLZ5,ST4000DM000,4000787030016,1,118.0,192492648.0,,,91.0,0.0,100.0,18.0,100.0,0.0,90.0,979462836.0,,,63.0,32872.0,100.0,0.0,,,100.0,18.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,1.0,96.0,4.0,79.0,21.0,100.0,0.0,100.0,8.0,1.0,204639.0,21.0,21.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,32060.0,100.0,28841614902.0,100.0,271246000445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-22,ZA14EZ3D,ST8000NM0055,8001563222016,1,73.0,19689712.0,,,99.0,0.0,100.0,1.0,100.0,0.0,82.0,153888715.0,,,100.0,371.0,100.0,0.0,,,100.0,1.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,62.0,38.0,100.0,186.0,100.0,7.0,100.0,215.0,38.0,38.0,73.0,19689712.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,357.0,100.0,2042921952.0,100.0,289484244.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-22,W300J80V,ST4000DM000,4000787030016,1,113.0,51155008.0,,,91.0,0.0,100.0,28.0,99.0,752.0,90.0,986280047.0,,,63.0,33115.0,100.0,0.0,,,100.0,27.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,95.0,5.0,77.0,23.0,100.0,0.0,100.0,5.0,77.0,47470.0,23.0,23.0,,,,,97.0,496.0,97.0,496.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,32943.0,100.0,28434407904.0,100.0,281848953016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-25,Z3025LJK,ST4000DM000,4000787030016,1,117.0,151309192.0,,,92.0,0.0,100.0,10.0,100.0,0.0,89.0,815040718.0,,,81.0,17047.0,100.0,0.0,,,100.0,10.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,98.0,2.0,79.0,21.0,100.0,0.0,100.0,0.0,94.0,12328.0,21.0,21.0,,,,,100.0,120.0,100.0,120.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,16993.0,100.0,20969603139.0,100.0,156597686098.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-25,Z304HSG1,ST4000DM000,4000787030016,1,117.0,149211960.0,,,98.0,0.0,100.0,2.0,100.0,0.0,84.0,327726084.0,,,92.0,7496.0,100.0,0.0,,,100.0,2.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,82.0,18.0,100.0,0.0,100.0,0.0,98.0,5389.0,18.0,18.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,7448.0,100.0,28768258376.0,100.0,11026598275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-25,Z302AKDR,ST4000DM000,4000787030016,1,103.0,96476770.0,,,93.0,0.0,100.0,7.0,100.0,0.0,86.0,406543604.0,,,89.0,10445.0,100.0,0.0,,,100.0,7.0,,,,,,,100.0,0.0,100.0,0.0,82.0,18.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,0.0,77.0,47345.0,23.0,23.0,,,,,100.0,16.0,100.0,16.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,10097.0,100.0,34056011384.0,100.0,7150014657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-25,Z300GZ9M,ST4000DM000,4000787030016,1,119.0,224150232.0,,,92.0,0.0,100.0,12.0,100.0,0.0,90.0,944642988.0,,,68.0,28036.0,100.0,0.0,,,100.0,12.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.0,1.0,76.0,24.0,100.0,0.0,100.0,6.0,94.0,13265.0,24.0,24.0,,,,,100.0,48.0,100.0,48.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,27981.0,100.0,31659055214.0,100.0,302015052627.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-25,Z305D4KT,ST4000DM000,4000787030016,1,114.0,65817968.0,,,97.0,0.0,100.0,3.0,100.0,0.0,61.0,1532223.0,,,100.0,205.0,100.0,0.0,,,100.0,3.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,1.0,100.0,5.0,21.0,21.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,205.0,100.0,3814790528.0,100.0,65807886.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-25,Z3029YX1,ST4000DM000,4000787030016,1,105.0,9358696.0,,,93.0,0.0,100.0,7.0,100.0,8.0,88.0,742160288.0,,,84.0,14501.0,100.0,0.0,,,100.0,7.0,,,,,,,100.0,0.0,100.0,0.0,98.0,2.0,100.0,1.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,0.0,88.0,24826.0,23.0,23.0,,,,,100.0,24.0,100.0,24.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,14415.0,100.0,19983019985.0,100.0,153784743787.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-25,Z300ZRR4,ST4000DM000,4000787030016,1,106.0,10870872.0,,,91.0,0.0,100.0,12.0,100.0,0.0,87.0,578561013.0,,,74.0,23113.0,100.0,0.0,,,100.0,12.0,,,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,96.0,4.0,79.0,21.0,100.0,0.0,100.0,4.0,79.0,42107.0,21.0,21.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,22940.0,100.0,24950931914.0,100.0,223831875786.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-25,Z300ZQY6,ST4000DM000,4000787030016,1,118.0,186970976.0,,,95.0,0.0,100.0,5.0,100.0,0.0,87.0,620327312.0,,,74.0,23117.0,100.0,0.0,,,100.0,5.0,,,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,91.0,9.0,82.0,18.0,100.0,0.0,100.0,1.0,98.0,4914.0,18.0,18.0,,,,,100.0,64.0,100.0,64.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,23098.0,100.0,26896109342.0,100.0,205522896332.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-17,Z3029GFH,ST4000DM000,4000787030016,1,108.0,15145328.0,,,92.0,0.0,100.0,8.0,100.0,0.0,84.0,18123016110.0,,,84.0,14072.0,100.0,0.0,,,100.0,8.0,,,,,,,100.0,0.0,100.0,0.0,99.0,1.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,0.0,96.0,9529.0,20.0,20.0,,,,,100.0,24.0,100.0,24.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,14035.0,100.0,20170289698.0,100.0,211258551325.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-06,W3015JSX,ST4000DM000,4000787030016,1,114.0,65105352.0,,,96.0,0.0,100.0,4.0,100.0,0.0,100.0,248021.0,,,100.0,35.0,100.0,0.0,,,100.0,4.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,2.0,100.0,5.0,28.0,28.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,35.0,100.0,1171614784.0,100.0,3579167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-06,Z305D5V8,ST4000DM000,4000787030016,1,112.0,46192496.0,,,97.0,0.0,100.0,3.0,100.0,0.0,100.0,205358.0,,,100.0,37.0,100.0,0.0,,,100.0,3.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,1.0,100.0,15.0,22.0,22.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,37.0,100.0,664399472.0,100.0,2452467.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-06,ZA10B15T,ST8000DM002,8001563222016,1,81.0,124200568.0,,,96.0,0.0,100.0,2.0,100.0,0.0,83.0,207867293.0,,,98.0,1857.0,100.0,0.0,,,100.0,2.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,5.0,100.0,68.0,30.0,30.0,1.0,124200568.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,264574280402747.0,100.0,19226617568.0,100.0,4258481966.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-26,Z304HVA3,ST4000DM000,4000787030016,1,119.0,205966408.0,,,98.0,0.0,100.0,2.0,100.0,0.0,84.0,319623010.0,,,92.0,7476.0,100.0,0.0,,,100.0,2.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,82.0,18.0,100.0,0.0,100.0,0.0,95.0,10767.0,18.0,18.0,,,,,100.0,40.0,100.0,40.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,7317.0,100.0,27895540800.0,100.0,6376168894.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-26,Z3011W91,ST4000DM000,4000787030016,1,118.0,195269048.0,,,94.0,0.0,100.0,6.0,100.0,0.0,87.0,621343181.0,,,74.0,23139.0,100.0,0.0,,,100.0,6.0,,,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,98.0,2.0,77.0,23.0,100.0,0.0,100.0,1.0,98.0,4437.0,23.0,23.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,23121.0,100.0,26799214990.0,100.0,214182712310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-26,Z3016PP6,ST4000DM000,4000787030016,1,117.0,146151048.0,,,95.0,0.0,100.0,5.0,100.0,8.0,87.0,536757483.0,,,75.0,22426.0,100.0,0.0,,,100.0,5.0,,,,,,,100.0,0.0,100.0,0.0,98.0,2.0,100.0,0.0,97.0,3.0,82.0,18.0,100.0,0.0,100.0,1.0,97.0,7255.0,18.0,18.0,,,,,100.0,32.0,100.0,32.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,22399.0,100.0,24898401454.0,100.0,128716473724.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-12,Z3015H5K,ST4000DM000,4000787030016,1,108.0,16773296.0,,,96.0,0.0,100.0,4.0,100.0,0.0,86.0,445379579.0,,,77.0,20600.0,100.0,0.0,,,100.0,4.0,,,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,92.0,8.0,75.0,25.0,100.0,0.0,100.0,2.0,98.0,4502.0,25.0,25.0,,,,,100.0,24.0,100.0,24.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,20583.0,100.0,24324787118.0,100.0,134452679776.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-12,Z3023VD3,ST4000DM000,4000787030016,1,119.0,229856864.0,,,91.0,0.0,100.0,33.0,100.0,0.0,88.0,747193941.0,,,84.0,14376.0,100.0,0.0,,,100.0,33.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.0,1.0,76.0,24.0,100.0,0.0,100.0,24.0,97.0,7889.0,24.0,24.0,,,,,100.0,32.0,100.0,32.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,14333.0,100.0,23680926205.0,100.0,166904033250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-12,Z305FYYL,ST4000DM000,4000787030016,1,120.0,1883464.0,,,96.0,0.0,100.0,4.0,100.0,0.0,82.0,180075863.0,,,96.0,3512.0,100.0,0.0,,,100.0,4.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,63.0,37.0,100.0,0.0,100.0,0.0,99.0,3294.0,37.0,37.0,,,,,100.0,24.0,100.0,24.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,3491.0,100.0,20939958968.0,100.0,2891433077.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-25,ZA12RAR0,ST8000DM002,8001563222016,1,81.0,133489064.0,,,85.0,0.0,100.0,13.0,96.0,17490.0,94.0,2598299693.0,,,90.0,9357.0,100.0,0.0,,,100.0,13.0,,,,,,,,,100.0,0.0,99.0,1.0,100.0,0.0,100.0,0.0,62.0,38.0,98.0,4168.0,100.0,4.0,100.0,1927.0,38.0,38.0,1.0,133489064.0,,,100.0,136.0,100.0,136.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,9298.0,100.0,35482111736.0,100.0,37479147718.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-25,ZA180ZC9,ST8000NM0055,8001563222016,1,78.0,65638898.0,,,94.0,0.0,100.0,5.0,100.0,0.0,72.0,16598915.0,,,100.0,67.0,100.0,0.0,,,100.0,5.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,17180131332.0,100.0,0.0,63.0,37.0,100.0,127.0,100.0,0.0,100.0,65.0,37.0,37.0,78.0,65638898.0,,,100.0,0.0,100.0,0.0,200.0,37.0,,,,,,,,,,,,,,,,,100.0,65.0,100.0,581250232.0,100.0,269028764.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-25,W300K11W,ST4000DM000,4000787030016,1,115.0,92443904.0,,,92.0,0.0,100.0,12.0,100.0,0.0,90.0,962104842.0,,,63.0,33276.0,100.0,0.0,,,100.0,12.0,,,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,89.0,11.0,78.0,22.0,100.0,0.0,100.0,4.0,73.0,55752.0,22.0,22.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,33082.0,100.0,29633199068.0,100.0,163284752142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-25,ZA13147M,ST8000NM0055,8001563222016,1,84.0,229009600.0,,,96.0,0.0,100.0,2.0,100.0,0.0,82.0,8877766506.0,,,98.0,1993.0,100.0,0.0,,,100.0,2.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,63.0,37.0,100.0,1902.0,100.0,1.0,100.0,187.0,37.0,37.0,1.0,229009600.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,1991.0,100.0,20272835696.0,100.0,20887896092.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-25,PL1331LAHEHWSH,HGST HMS5C4040BLE640,4000787030016,1,100.0,0.0,133.0,107.0,100.0,428.0,100.0,5.0,100.0,0.0,100.0,0.0,115.0,41.0,100.0,3913.0,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,176.0,34.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-22,Z305D214,ST4000DM000,4000787030016,1,117.0,138064464.0,,,95.0,0.0,100.0,5.0,99.0,784.0,83.0,233350615.0,,,94.0,5432.0,100.0,0.0,,,100.0,5.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,0.0,96.0,8294.0,20.0,20.0,,,,,100.0,16.0,100.0,16.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,5356.0,100.0,22513261768.0,100.0,15960007101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-22,Z300GYXN,ST4000DM000,4000787030016,1,117.0,133146824.0,,,92.0,0.0,100.0,17.0,100.0,0.0,77.0,78196762750.0,,,69.0,27958.0,100.0,0.0,,,100.0,17.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,95.0,5.0,74.0,26.0,100.0,0.0,100.0,7.0,74.0,53921.0,26.0,26.0,,,,,100.0,16.0,100.0,16.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,27748.0,100.0,31241826958.0,100.0,169969392641.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-22,Z300KMTN,ST4000DM000,4000787030016,1,119.0,209725928.0,,,91.0,0.0,100.0,12.0,100.0,0.0,87.0,653524058.0,,,70.0,26628.0,100.0,0.0,,,100.0,12.0,,,,,,,100.0,0.0,100.0,0.0,98.0,2.0,100.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,1.0,95.0,10595.0,30.0,30.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,26583.0,100.0,27408576570.0,100.0,151299616605.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-22,Z305KB72,ST4000DM000,4000787030016,1,119.0,211578264.0,,,95.0,0.0,100.0,5.0,100.0,0.0,84.0,239269992.0,,,95.0,5093.0,100.0,0.0,,,100.0,5.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,100.0,0.0,100.0,0.0,76.0,49108.0,31.0,31.0,,,,,100.0,136.0,100.0,136.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,4736.0,100.0,20806003152.0,100.0,9575167192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-22,Z3041LKP,ST4000DM000,4000787030016,1,113.0,53268088.0,,,97.0,0.0,100.0,3.0,100.0,0.0,100.0,194214.0,,,100.0,37.0,100.0,0.0,,,100.0,3.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,1.0,100.0,22.0,23.0,23.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,37.0,100.0,528995096.0,100.0,3162946.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-22,Z3011WXM,ST4000DM000,4000787030016,1,116.0,101286128.0,,,96.0,0.0,100.0,4.0,100.0,0.0,87.0,617714266.0,,,74.0,23048.0,100.0,0.0,,,100.0,4.0,,,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,6.0,94.0,78.0,22.0,100.0,0.0,100.0,1.0,100.0,1897.0,22.0,22.0,,,,,100.0,48.0,100.0,48.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,23039.0,100.0,26792260954.0,100.0,205700778813.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-22,Z300X74C,ST4000DM000,4000787030016,1,117.0,148257456.0,,,91.0,0.0,100.0,8.0,100.0,0.0,88.0,759020047.0,,,73.0,24266.0,100.0,0.0,,,100.0,8.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,84.0,16.0,80.0,20.0,100.0,0.0,100.0,2.0,96.0,8813.0,20.0,20.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,24228.0,100.0,26452542980.0,100.0,239823371738.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02,Z300GZEK,ST4000DM000,137438952960,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
