date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_18_normalized,smart_18_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_160_normalized,smart_160_raw,smart_161_normalized,smart_161_raw,smart_163_normalized,smart_163_raw,smart_164_normalized,smart_164_raw,smart_165_normalized,smart_165_raw,smart_166_normalized,smart_166_raw,smart_167_normalized,smart_167_raw,smart_168_normalized,smart_168_raw,smart_169_normalized,smart_169_raw,smart_170_normalized,smart_170_raw,smart_171_normalized,smart_171_raw,smart_172_normalized,smart_172_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_175_normalized,smart_175_raw,smart_176_normalized,smart_176_raw,smart_177_normalized,smart_177_raw,smart_178_normalized,smart_178_raw,smart_179_normalized,smart_179_raw,smart_180_normalized,smart_180_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_202_normalized,smart_202_raw,smart_206_normalized,smart_206_raw,smart_210_normalized,smart_210_raw,smart_218_normalized,smart_218_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_230_normalized,smart_230_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_234_normalized,smart_234_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_244_normalized,smart_244_raw,smart_245_normalized,smart_245_raw,smart_246_normalized,smart_246_raw,smart_247_normalized,smart_247_raw,smart_248_normalized,smart_248_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw,_nonnull_cnt,_nonnull_frac,_key,datacenter,cluster_id,vault_id,pod_id,pod_slot_num,is_legacy_format,smart_27_normalized,smart_27_raw,smart_71_normalized,smart_71_raw,smart_82_normalized,smart_82_raw,smart_90_normalized,smart_90_raw,smart_211_normalized,smart_211_raw,smart_212_normalized,smart_212_raw
2025-03-04,215233A418C9,Micron 5300 MTFDDAK480TDS,480103981056,0,100.0,0.0,,,,,,,100.0,0.0,,,,,100.0,10627.0,,,,,100.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,99.0,65.0,100.0,18.0,,,,,,,,,,,100.0,2161.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,11.0,,,,,,,,,,,71.0,29.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,,,,99.0,1.0,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,74128840824.0,100.0,2316417278.0,100.0,534118096.0,,,,,,,,,,,66,0.3333333333333333,data_Q1_2025/2025-03-04.csv,sac0,0.0,1171.0,9.0,,False,,,,,,,,,100.0,83.0,100.0,2.0
2025-02-23,215233A41602,Micron 5300 MTFDDAK480TDS,480103981056,0,100.0,0.0,,,,,,,100.0,0.0,,,,,100.0,16206.0,,,,,100.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,70.0,1413.0,100.0,57.0,,,,,,,,,,,100.0,2161.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,39.0,,,,,,,,,,,68.0,32.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,,,,70.0,30.0,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1836889987904.0,100.0,57402810955.0,100.0,3660200492.0,,,,,,,,,,,66,0.3333333333333333,data_Q1_2025/2025-02-23.csv,sac0,0.0,1097.0,17.0,,False,,,,,,,,,100.0,141.0,100.0,8.0
2025-02-23,215233A415ED,Micron 5300 MTFDDAK480TDS,480103981056,0,100.0,0.0,,,,,,,100.0,0.0,,,,,100.0,15597.0,,,,,100.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,75.0,1168.0,100.0,57.0,,,,,,,,,,,100.0,2161.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,42.0,,,,,,,,,,,61.0,39.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,,,,75.0,25.0,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1516804059016.0,100.0,47400123482.0,100.0,3180002477.0,,,,,,,,,,,66,0.3333333333333333,data_Q1_2025/2025-02-23.csv,sac0,0.0,1032.0,17.0,,False,,,,,,,,,100.0,141.0,100.0,15.0
2025-02-23,215233A418C9,Micron 5300 MTFDDAK480TDS,480103981056,0,100.0,0.0,,,,,,,100.0,0.0,,,,,100.0,10407.0,,,,,100.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,99.0,62.0,100.0,18.0,,,,,,,,,,,100.0,2161.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,11.0,,,,,,,,,,,71.0,29.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,,,,99.0,1.0,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,70479026208.0,100.0,2202469155.0,100.0,499865247.0,,,,,,,,,,,66,0.3333333333333333,data_Q1_2025/2025-02-23.csv,sac0,0.0,1171.0,9.0,,False,,,,,,,,,100.0,82.0,100.0,2.0
2025-02-20,215233A41602,Micron 5300 MTFDDAK480TDS,480103981056,0,100.0,0.0,,,,,,,100.0,0.0,,,,,100.0,16129.0,,,,,100.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,70.0,1413.0,100.0,57.0,,,,,,,,,,,100.0,2161.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,39.0,,,,,,,,,,,69.0,31.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,,,,70.0,30.0,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1836720117104.0,100.0,57397503348.0,100.0,3659268685.0,,,,,,,,,,,66,0.3333333333333333,data_Q1_2025/2025-02-20.csv,sac0,0.0,1097.0,17.0,,False,,,,,,,,,100.0,141.0,100.0,8.0
2025-02-20,215233A418C9,Micron 5300 MTFDDAK480TDS,480103981056,0,100.0,0.0,,,,,,,100.0,0.0,,,,,100.0,10345.0,,,,,100.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,99.0,61.0,100.0,18.0,,,,,,,,,,,100.0,2161.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,11.0,,,,,,,,,,,71.0,29.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,,,,99.0,1.0,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,69429409160.0,100.0,2169606541.0,100.0,489825679.0,,,,,,,,,,,66,0.3333333333333333,data_Q1_2025/2025-02-20.csv,sac0,0.0,1171.0,9.0,,False,,,,,,,,,100.0,82.0,100.0,2.0
2025-02-20,215233A415ED,Micron 5300 MTFDDAK480TDS,480103981056,0,100.0,0.0,,,,,,,100.0,0.0,,,,,100.0,15535.0,,,,,100.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,75.0,1168.0,100.0,57.0,,,,,,,,,,,100.0,2161.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,42.0,,,,,,,,,,,61.0,39.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,,,,75.0,25.0,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1516723766984.0,100.0,47397614554.0,100.0,3179309463.0,,,,,,,,,,,66,0.3333333333333333,data_Q1_2025/2025-02-20.csv,sac0,0.0,1032.0,17.0,,False,,,,,,,,,100.0,141.0,100.0,15.0
2025-02-25,215233A415ED,Micron 5300 MTFDDAK480TDS,480103981056,0,100.0,0.0,,,,,,,100.0,0.0,,,,,100.0,15643.0,,,,,100.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,75.0,1168.0,100.0,57.0,,,,,,,,,,,100.0,2161.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,42.0,,,,,,,,,,,61.0,39.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,,,,75.0,25.0,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1516864224952.0,100.0,47402004964.0,100.0,3180311821.0,,,,,,,,,,,66,0.3333333333333333,data_Q1_2025/2025-02-25.csv,sac0,0.0,1032.0,17.0,,False,,,,,,,,,100.0,142.0,100.0,15.0
2025-02-25,215233A418C9,Micron 5300 MTFDDAK480TDS,480103981056,0,100.0,0.0,,,,,,,100.0,0.0,,,,,100.0,10454.0,,,,,100.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,99.0,63.0,100.0,18.0,,,,,,,,,,,100.0,2161.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,11.0,,,,,,,,,,,71.0,29.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,,,,99.0,1.0,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,71236857640.0,100.0,2226141547.0,100.0,507016585.0,,,,,,,,,,,66,0.3333333333333333,data_Q1_2025/2025-02-25.csv,sac0,0.0,1171.0,9.0,,False,,,,,,,,,100.0,82.0,100.0,2.0
2025-02-25,215233A41602,Micron 5300 MTFDDAK480TDS,480103981056,0,100.0,0.0,,,,,,,100.0,0.0,,,,,100.0,16253.0,,,,,100.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,70.0,1413.0,100.0,57.0,,,,,,,,,,,100.0,2161.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,39.0,,,,,,,,,,,68.0,32.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,,,,70.0,30.0,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1836974550632.0,100.0,57405454572.0,100.0,3660857842.0,,,,,,,,,,,66,0.3333333333333333,data_Q1_2025/2025-02-25.csv,sac0,0.0,1097.0,17.0,,False,,,,,,,,,100.0,142.0,100.0,8.0
2025-02-18,215233A418C9,Micron 5300 MTFDDAK480TDS,480103981056,0,100.0,0.0,,,,,,,100.0,0.0,,,,,100.0,10282.0,,,,,100.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,99.0,60.0,100.0,18.0,,,,,,,,,,,100.0,2161.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,11.0,,,,,,,,,,,71.0,29.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,,,,99.0,1.0,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,68450129640.0,100.0,2138893533.0,100.0,480684155.0,,,,,,,,,,,66,0.3333333333333333,data_Q1_2025/2025-02-18.csv,sac0,0.0,1171.0,9.0,,False,,,,,,,,,100.0,81.0,100.0,2.0
2025-03-08,215233A418C9,Micron 5300 MTFDDAK480TDS,480103981056,0,100.0,0.0,,,,,,,100.0,0.0,,,,,100.0,10721.0,,,,,100.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,99.0,67.0,100.0,18.0,,,,,,,,,,,100.0,2161.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,11.0,,,,,,,,,,,70.0,30.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,,,,99.0,1.0,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,75763934352.0,100.0,2367534122.0,100.0,549820087.0,,,,,,,,,,,66,0.3333333333333333,data_Q1_2025/2025-03-08.csv,sac0,0.0,1171.0,9.0,,False,,,,,,,,,100.0,84.0,100.0,2.0
2025-01-06,215233A418C9,Micron 5300 MTFDDAK480TDS,480103981056,0,100.0,0.0,,,,,,,100.0,0.0,,,,,100.0,9264.0,,,,,100.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,44.0,100.0,18.0,,,,,,,,,,,100.0,2161.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,11.0,,,,,,,,,,,71.0,29.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,51781906096.0,100.0,1618168143.0,100.0,328440743.0,,,,,,,,,,,66,0.3333333333333333,data_Q1_2025/2025-01-06.csv,sac0,0.0,1171.0,9.0,,False,,,,,,,,,100.0,75.0,100.0,2.0
2025-01-06,215233A41602,Micron 5300 MTFDDAK480TDS,480103981056,0,100.0,0.0,,,,,,,100.0,0.0,,,,,100.0,15057.0,,,,,100.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,70.0,1410.0,100.0,57.0,,,,,,,,,,,100.0,2161.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,39.0,,,,,,,,,,,66.0,34.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,,,,70.0,30.0,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1833416095608.0,100.0,57294250574.0,100.0,3640424263.0,,,,,,,,,,,66,0.3333333333333333,data_Q1_2025/2025-01-06.csv,sac0,0.0,1097.0,17.0,,False,,,,,,,,,100.0,134.0,100.0,8.0
2025-01-06,215233A415ED,Micron 5300 MTFDDAK480TDS,480103981056,0,100.0,0.0,,,,,,,100.0,0.0,,,,,100.0,14448.0,,,,,100.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,75.0,1166.0,100.0,57.0,,,,,,,,,,,100.0,2161.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,42.0,,,,,,,,,,,66.0,34.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,,,,75.0,25.0,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1514600652544.0,100.0,47331267250.0,100.0,3165008017.0,,,,,,,,,,,66,0.3333333333333333,data_Q1_2025/2025-01-06.csv,sac0,0.0,1032.0,17.0,,False,,,,,,,,,100.0,135.0,100.0,13.0
2025-03-13,215233A415ED,Micron 5300 MTFDDAK480TDS,480103981056,0,100.0,0.0,,,,,,,100.0,0.0,,,,,100.0,16032.0,,,,,100.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,75.0,1170.0,100.0,57.0,,,,,,,,,,,100.0,2161.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,42.0,,,,,,,,,,,61.0,39.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,,,,75.0,25.0,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1518110220472.0,100.0,47440941347.0,100.0,3188103274.0,,,,,,,,,,,66,0.3333333333333333,data_Q1_2025/2025-03-13.csv,sac0,0.0,1032.0,17.0,,False,,,,,,,,,100.0,144.0,100.0,16.0
2025-03-13,215233A418C9,Micron 5300 MTFDDAK480TDS,480103981056,0,100.0,0.0,,,,,,,100.0,0.0,,,,,100.0,10846.0,,,,,100.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,99.0,69.0,100.0,18.0,,,,,,,,,,,100.0,2161.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,11.0,,,,,,,,,,,70.0,30.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,,,,99.0,1.0,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,77869548104.0,100.0,2433398351.0,100.0,570202852.0,,,,,,,,,,,66,0.3333333333333333,data_Q1_2025/2025-03-13.csv,sac0,0.0,1171.0,9.0,,False,,,,,,,,,100.0,85.0,100.0,2.0
2025-03-13,215233A41602,Micron 5300 MTFDDAK480TDS,480103981056,0,100.0,0.0,,,,,,,100.0,0.0,,,,,100.0,16641.0,,,,,100.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,70.0,1414.0,100.0,57.0,,,,,,,,,,,100.0,2161.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,39.0,,,,,,,,,,,69.0,31.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,,,,70.0,30.0,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1837795427040.0,100.0,57431106447.0,100.0,3666159185.0,,,,,,,,,,,66,0.3333333333333333,data_Q1_2025/2025-03-13.csv,sac0,0.0,1097.0,17.0,,False,,,,,,,,,100.0,144.0,100.0,8.0
2025-01-07,215233A41602,Micron 5300 MTFDDAK480TDS,480103981056,0,100.0,0.0,,,,,,,100.0,0.0,,,,,100.0,15072.0,,,,,100.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,70.0,1410.0,100.0,57.0,,,,,,,,,,,100.0,2161.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,39.0,,,,,,,,,,,66.0,34.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,,,,70.0,30.0,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1833442545256.0,100.0,57295078429.0,100.0,3640566775.0,,,,,,,,,,,66,0.3333333333333333,data_Q1_2025/2025-01-07.csv,sac0,0.0,1097.0,17.0,,False,,,,,,,,,100.0,135.0,100.0,8.0
2025-01-07,215233A415ED,Micron 5300 MTFDDAK480TDS,480103981056,0,100.0,0.0,,,,,,,100.0,0.0,,,,,100.0,14479.0,,,,,100.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,75.0,1167.0,100.0,57.0,,,,,,,,,,,100.0,2161.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,42.0,,,,,,,,,,,66.0,34.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,,,,75.0,25.0,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1514859663120.0,100.0,47339360615.0,100.0,3166143663.0,,,,,,,,,,,66,0.3333333333333333,data_Q1_2025/2025-01-07.csv,sac0,0.0,1032.0,17.0,,False,,,,,,,,,100.0,135.0,100.0,13.0
2025-01-07,215233A418C9,Micron 5300 MTFDDAK480TDS,480103981056,0,100.0,0.0,,,,,,,100.0,0.0,,,,,100.0,9280.0,,,,,100.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,45.0,100.0,18.0,,,,,,,,,,,100.0,2161.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,11.0,,,,,,,,,,,71.0,29.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,52040904224.0,100.0,1626272776.0,100.0,330833171.0,,,,,,,,,,,66,0.3333333333333333,data_Q1_2025/2025-01-07.csv,sac0,0.0,1171.0,9.0,,False,,,,,,,,,100.0,75.0,100.0,2.0
2025-03-05,215233A41602,Micron 5300 MTFDDAK480TDS,480103981056,0,100.0,0.0,,,,,,,100.0,0.0,,,,,100.0,16439.0,,,,,100.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,70.0,1413.0,100.0,57.0,,,,,,,,,,,100.0,2161.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,39.0,,,,,,,,,,,68.0,32.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,,,,70.0,30.0,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1837312465680.0,100.0,57416014008.0,100.0,3663118215.0,,,,,,,,,,,66,0.3333333333333333,data_Q1_2025/2025-03-05.csv,sac0,0.0,1097.0,17.0,,False,,,,,,,,,100.0,143.0,100.0,8.0
2025-03-05,215233A415ED,Micron 5300 MTFDDAK480TDS,480103981056,0,100.0,0.0,,,,,,,100.0,0.0,,,,,100.0,15845.0,,,,,100.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,75.0,1169.0,100.0,57.0,,,,,,,,,,,100.0,2161.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,42.0,,,,,,,,,,,61.0,39.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,,,,75.0,25.0,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1517860634736.0,100.0,47433142063.0,100.0,3186398857.0,,,,,,,,,,,66,0.3333333333333333,data_Q1_2025/2025-03-05.csv,sac0,0.0,1032.0,17.0,,False,,,,,,,,,100.0,143.0,100.0,15.0
2025-03-05,215233A418C9,Micron 5300 MTFDDAK480TDS,480103981056,0,100.0,0.0,,,,,,,100.0,0.0,,,,,100.0,10658.0,,,,,100.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,99.0,66.0,100.0,18.0,,,,,,,,,,,100.0,2161.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,11.0,,,,,,,,,,,71.0,29.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,,,,99.0,1.0,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,74745391088.0,100.0,2335728036.0,100.0,540034804.0,,,,,,,,,,,66,0.3333333333333333,data_Q1_2025/2025-03-05.csv,sac0,0.0,1171.0,9.0,,False,,,,,,,,,100.0,84.0,100.0,2.0
2025-03-07,215233A415ED,Micron 5300 MTFDDAK480TDS,480103981056,0,100.0,0.0,,,,,,,100.0,0.0,,,,,100.0,15892.0,,,,,100.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,75.0,1169.0,100.0,57.0,,,,,,,,,,,100.0,2161.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,42.0,,,,,,,,,,,60.0,40.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,,,,75.0,25.0,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1517920076496.0,100.0,47435000361.0,100.0,3186940524.0,,,,,,,,,,,66,0.3333333333333333,data_Q1_2025/2025-03-07.csv,sac0,0.0,1032.0,17.0,,False,,,,,,,,,100.0,143.0,100.0,16.0
2025-03-07,215233A41602,Micron 5300 MTFDDAK480TDS,480103981056,0,100.0,0.0,,,,,,,100.0,0.0,,,,,100.0,16486.0,,,,,100.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,70.0,1413.0,100.0,57.0,,,,,,,,,,,100.0,2161.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,39.0,,,,,,,,,,,68.0,32.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,,,,70.0,30.0,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1837438357248.0,100.0,57419947938.0,100.0,3663896432.0,,,,,,,,,,,66,0.3333333333333333,data_Q1_2025/2025-03-07.csv,sac0,0.0,1097.0,17.0,,False,,,,,,,,,100.0,143.0,100.0,8.0
2025-03-07,215233A418C9,Micron 5300 MTFDDAK480TDS,480103981056,0,100.0,0.0,,,,,,,100.0,0.0,,,,,100.0,10705.0,,,,,100.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,99.0,67.0,100.0,18.0,,,,,,,,,,,100.0,2161.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,11.0,,,,,,,,,,,71.0,29.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,,,,99.0,1.0,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,75540417536.0,100.0,2360617129.0,100.0,547677376.0,,,,,,,,,,,66,0.3333333333333333,data_Q1_2025/2025-03-07.csv,sac0,0.0,1171.0,9.0,,False,,,,,,,,,100.0,84.0,100.0,2.0
