date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_18_normalized,smart_18_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_160_normalized,smart_160_raw,smart_161_normalized,smart_161_raw,smart_163_normalized,smart_163_raw,smart_164_normalized,smart_164_raw,smart_165_normalized,smart_165_raw,smart_166_normalized,smart_166_raw,smart_167_normalized,smart_167_raw,smart_168_normalized,smart_168_raw,smart_169_normalized,smart_169_raw,smart_170_normalized,smart_170_raw,smart_171_normalized,smart_171_raw,smart_172_normalized,smart_172_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_175_normalized,smart_175_raw,smart_176_normalized,smart_176_raw,smart_177_normalized,smart_177_raw,smart_178_normalized,smart_178_raw,smart_179_normalized,smart_179_raw,smart_180_normalized,smart_180_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_202_normalized,smart_202_raw,smart_206_normalized,smart_206_raw,smart_210_normalized,smart_210_raw,smart_218_normalized,smart_218_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_230_normalized,smart_230_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_234_normalized,smart_234_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_244_normalized,smart_244_raw,smart_245_normalized,smart_245_raw,smart_246_normalized,smart_246_raw,smart_247_normalized,smart_247_raw,smart_248_normalized,smart_248_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw,_nonnull_cnt,_nonnull_frac,_key,vault_id,pod_id,is_legacy_format,smart_71_normalized,smart_71_raw,smart_90_normalized,smart_90_raw,datacenter,cluster_id,pod_slot_num,smart_27_normalized,smart_27_raw,smart_82_normalized,smart_82_raw,smart_211_normalized,smart_211_raw,smart_212_normalized,smart_212_raw
2025-04-08,44H0B03PV4MJ,TOSHIBA MG10ACA20TE,20000588955648,0,100.0,0.0,100.0,0.0,100.0,9471.0,100.0,23.0,100.0,0.0,100.0,0.0,100.0,0.0,84.0,6440.0,100.0,0.0,,,100.0,23.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,22.0,100.0,39.0,100.0,34.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,1441792.0,85.0,6108.0,,,,,,,100.0,615.0,,,,,,,,,,,,,100.0,0.0,100.0,92428444101.0,100.0,140899944974.0,,,,,,,,,,,,,,,,,,,,,65,0.3282828282828283,data_Q2_2025/2025-04-08.csv,1023.0,12.0,False,,,,,iad1,50.0,45.0,100.0,459806.0,,,,,,
2025-04-08,44H0B03RV4MJ,TOSHIBA MG10ACA20TE,20000588955648,0,100.0,0.0,100.0,0.0,100.0,9443.0,100.0,23.0,100.0,0.0,100.0,0.0,100.0,0.0,84.0,6452.0,100.0,0.0,,,100.0,23.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,22.0,100.0,41.0,100.0,35.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,1835008.0,85.0,6120.0,,,,,,,100.0,634.0,,,,,,,,,,,,,100.0,0.0,100.0,102718987469.0,100.0,152189191774.0,,,,,,,,,,,,,,,,,,,,,65,0.3282828282828283,data_Q2_2025/2025-04-08.csv,1023.0,12.0,False,,,,,iad1,50.0,31.0,100.0,986900.0,,,,,,
2024-05-27,23G0A2J4F4MJ,TOSHIBA MG10ACA20TE,20000588955648,0,100.0,0.0,100.0,0.0,100.0,9768.0,100.0,8.0,100.0,0.0,100.0,0.0,100.0,0.0,80.0,8303.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,7.0,100.0,38.0,100.0,30.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,1179648.0,83.0,6893.0,,,,,,,100.0,679.0,,,,,,,,,,,,,100.0,0.0,100.0,85681588053.0,100.0,100495343279.0,,,,,,,,,,,,,,,,,,,,,65,0.3282828282828283,data_Q2_2024/2024-05-27.csv,2018.0,0.0,False,,,,,phx1,40.0,1.0,100.0,788507.0,,,,,,
2024-06-18,23G0A2J4F4MJ,TOSHIBA MG10ACA20TE,20000588955648,0,100.0,0.0,100.0,0.0,100.0,9768.0,100.0,8.0,100.0,0.0,100.0,0.0,100.0,0.0,78.0,8835.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,7.0,100.0,38.0,100.0,31.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,1179648.0,82.0,7425.0,,,,,,,100.0,679.0,,,,,,,,,,,,,100.0,0.0,100.0,90802489405.0,100.0,111397157119.0,,,,,,,,,,,,,,,,,,,,,65,0.3282828282828283,data_Q2_2024/2024-06-18.csv,2018.0,0.0,False,,,,,phx1,40.0,1.0,100.0,788507.0,,,,,,
2024-06-18,23G0A2NXF4MJ,TOSHIBA MG10ACA20TE,20000588955648,0,100.0,0.0,100.0,0.0,100.0,9317.0,100.0,12.0,100.0,0.0,100.0,0.0,100.0,0.0,79.0,8730.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,11.0,100.0,40.0,100.0,41.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,1048576.0,82.0,7399.0,,,,,,,100.0,695.0,,,,,,,,,,,,,100.0,0.0,100.0,70469705853.0,100.0,124436804160.0,,,,,,,,,,,,,,,,,,,,,65,0.3282828282828283,data_Q2_2024/2024-06-18.csv,2001.0,0.0,False,,,,,phx1,40.0,1.0,100.0,199968.0,,,,,,
2024-06-10,23G0A2NXF4MJ,TOSHIBA MG10ACA20TE,20000588955648,0,100.0,0.0,100.0,0.0,100.0,9317.0,100.0,12.0,100.0,0.0,100.0,0.0,100.0,0.0,79.0,8543.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,11.0,100.0,40.0,100.0,40.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,1048576.0,82.0,7211.0,,,,,,,100.0,695.0,,,,,,,,,,,,,100.0,0.0,100.0,69482115957.0,100.0,121113932376.0,,,,,,,,,,,,,,,,,,,,,65,0.3282828282828283,data_Q2_2024/2024-06-10.csv,2001.0,0.0,False,,,,,phx1,40.0,1.0,100.0,199968.0,,,,,,
2024-06-10,23G0A2J4F4MJ,TOSHIBA MG10ACA20TE,20000588955648,0,100.0,0.0,100.0,0.0,100.0,9768.0,100.0,8.0,100.0,0.0,100.0,0.0,100.0,0.0,79.0,8632.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,7.0,100.0,38.0,100.0,31.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,1179648.0,82.0,7222.0,,,,,,,100.0,679.0,,,,,,,,,,,,,100.0,0.0,100.0,88705689685.0,100.0,107338219679.0,,,,,,,,,,,,,,,,,,,,,65,0.3282828282828283,data_Q2_2024/2024-06-10.csv,2018.0,0.0,False,,,,,phx1,40.0,1.0,100.0,788507.0,,,,,,
2024-05-21,23G0A2J4F4MJ,TOSHIBA MG10ACA20TE,20000588955648,0,100.0,0.0,100.0,0.0,100.0,9768.0,100.0,8.0,100.0,0.0,100.0,0.0,100.0,0.0,80.0,8146.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,7.0,100.0,38.0,100.0,30.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,1179648.0,84.0,6736.0,,,,,,,100.0,679.0,,,,,,,,,,,,,100.0,0.0,100.0,84345704725.0,100.0,97078639983.0,,,,,,,,,,,,,,,,,,,,,65,0.3282828282828283,data_Q2_2024/2024-05-21.csv,2018.0,0.0,False,,,,,phx1,40.0,1.0,100.0,788507.0,,,,,,
2024-05-21,23G0A2NXF4MJ,TOSHIBA MG10ACA20TE,20000588955648,0,100.0,0.0,100.0,0.0,100.0,9317.0,100.0,12.0,100.0,0.0,100.0,0.0,100.0,0.0,80.0,8059.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,11.0,100.0,40.0,100.0,41.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,1048576.0,84.0,6727.0,,,,,,,100.0,695.0,,,,,,,,,,,,,100.0,0.0,100.0,67120107621.0,100.0,111766225496.0,,,,,,,,,,,,,,,,,,,,,65,0.3282828282828283,data_Q2_2024/2024-05-21.csv,2001.0,0.0,False,,,,,phx1,40.0,1.0,100.0,199968.0,,,,,,
2024-04-15,23G0A2J4F4MJ,TOSHIBA MG10ACA20TE,20000588955648,0,100.0,0.0,100.0,0.0,100.0,9768.0,100.0,8.0,100.0,0.0,100.0,0.0,100.0,0.0,82.0,7301.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,7.0,100.0,38.0,100.0,29.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,1179648.0,86.0,5891.0,,,,,,,100.0,679.0,,,,,,,,,,,,,100.0,0.0,100.0,77720409605.0,100.0,81938194079.0,,,,,,,,,,,,,,,,,,,,,65,0.3282828282828283,data_Q2_2024/2024-04-15.csv,2018.0,0.0,False,,,,,phx1,40.0,1.0,100.0,788507.0,,,,,,
2024-04-15,23G0A2NXF4MJ,TOSHIBA MG10ACA20TE,20000588955648,0,100.0,0.0,100.0,0.0,100.0,9294.0,100.0,8.0,100.0,0.0,100.0,0.0,100.0,0.0,83.0,7198.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,7.0,100.0,36.0,100.0,40.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,1048576.0,86.0,5867.0,,,,,,,100.0,695.0,,,,,,,,,,,,,100.0,0.0,100.0,61849103069.0,100.0,94708055492.0,,,,,,,,,,,,,,,,,,,,,65,0.3282828282828283,data_Q2_2024/2024-04-15.csv,2001.0,0.0,False,,,,,phx1,40.0,1.0,100.0,199969.0,,,,,,
2024-06-19,23G0A2J4F4MJ,TOSHIBA MG10ACA20TE,20000588955648,0,100.0,0.0,100.0,0.0,100.0,9768.0,100.0,8.0,100.0,0.0,100.0,0.0,100.0,0.0,78.0,8851.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,7.0,100.0,38.0,100.0,31.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,1179648.0,82.0,7441.0,,,,,,,100.0,679.0,,,,,,,,,,,,,100.0,0.0,100.0,90993999093.0,100.0,111702986167.0,,,,,,,,,,,,,,,,,,,,,65,0.3282828282828283,data_Q2_2024/2024-06-19.csv,2018.0,0.0,False,,,,,phx1,40.0,1.0,100.0,788507.0,,,,,,
2024-06-19,23G0A2NXF4MJ,TOSHIBA MG10ACA20TE,20000588955648,0,100.0,0.0,100.0,0.0,100.0,9317.0,100.0,12.0,100.0,0.0,100.0,0.0,100.0,0.0,79.0,8761.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,11.0,100.0,40.0,100.0,39.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,1048576.0,82.0,7430.0,,,,,,,100.0,695.0,,,,,,,,,,,,,100.0,0.0,100.0,70609861893.0,100.0,124907577928.0,,,,,,,,,,,,,,,,,,,,,65,0.3282828282828283,data_Q2_2024/2024-06-19.csv,2001.0,0.0,False,,,,,phx1,40.0,1.0,100.0,199968.0,,,,,,
2024-06-08,23G0A2J4F4MJ,TOSHIBA MG10ACA20TE,20000588955648,0,100.0,0.0,100.0,0.0,100.0,9768.0,100.0,8.0,100.0,0.0,100.0,0.0,100.0,0.0,79.0,8585.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,7.0,100.0,38.0,100.0,31.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,1179648.0,83.0,7175.0,,,,,,,100.0,679.0,,,,,,,,,,,,,100.0,0.0,100.0,88199164637.0,100.0,106484276095.0,,,,,,,,,,,,,,,,,,,,,65,0.3282828282828283,data_Q2_2024/2024-06-08.csv,2018.0,0.0,False,,,,,phx1,40.0,1.0,100.0,788507.0,,,,,,
2024-06-08,23G0A2NXF4MJ,TOSHIBA MG10ACA20TE,20000588955648,0,100.0,0.0,100.0,0.0,100.0,9317.0,100.0,12.0,100.0,0.0,100.0,0.0,100.0,0.0,79.0,8496.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,11.0,100.0,40.0,100.0,38.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,1048576.0,83.0,7164.0,,,,,,,100.0,695.0,,,,,,,,,,,,,100.0,0.0,100.0,69230868333.0,100.0,120306157256.0,,,,,,,,,,,,,,,,,,,,,65,0.3282828282828283,data_Q2_2024/2024-06-08.csv,2001.0,0.0,False,,,,,phx1,40.0,1.0,100.0,199968.0,,,,,,
2024-04-19,23G0A2J4F4MJ,TOSHIBA MG10ACA20TE,20000588955648,0,100.0,0.0,100.0,0.0,100.0,9768.0,100.0,8.0,100.0,0.0,100.0,0.0,100.0,0.0,82.0,7395.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,7.0,100.0,38.0,100.0,29.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,1179648.0,86.0,5985.0,,,,,,,100.0,679.0,,,,,,,,,,,,,100.0,0.0,100.0,78479779053.0,100.0,83415618055.0,,,,,,,,,,,,,,,,,,,,,65,0.3282828282828283,data_Q2_2024/2024-04-19.csv,2018.0,0.0,False,,,,,phx1,40.0,1.0,100.0,788507.0,,,,,,
2024-04-19,23G0A2NXF4MJ,TOSHIBA MG10ACA20TE,20000588955648,0,100.0,0.0,100.0,0.0,100.0,9294.0,100.0,8.0,100.0,0.0,100.0,0.0,100.0,0.0,82.0,7292.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,7.0,100.0,36.0,100.0,40.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,1048576.0,86.0,5961.0,,,,,,,100.0,695.0,,,,,,,,,,,,,100.0,0.0,100.0,62484628597.0,100.0,96456668444.0,,,,,,,,,,,,,,,,,,,,,65,0.3282828282828283,data_Q2_2024/2024-04-19.csv,2001.0,0.0,False,,,,,phx1,40.0,1.0,100.0,199969.0,,,,,,
2024-05-30,23G0A2J4F4MJ,TOSHIBA MG10ACA20TE,20000588955648,0,100.0,0.0,100.0,0.0,100.0,9768.0,100.0,8.0,100.0,0.0,100.0,0.0,100.0,0.0,80.0,8381.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,7.0,100.0,38.0,100.0,32.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,1179648.0,83.0,6971.0,,,,,,,100.0,679.0,,,,,,,,,,,,,100.0,0.0,100.0,86402703501.0,100.0,102203638127.0,,,,,,,,,,,,,,,,,,,,,65,0.3282828282828283,data_Q2_2024/2024-05-30.csv,2018.0,0.0,False,,,,,phx1,40.0,1.0,100.0,788507.0,,,,,,
2024-05-09,23G0A2NXF4MJ,TOSHIBA MG10ACA20TE,20000588955648,0,100.0,0.0,100.0,0.0,100.0,9294.0,100.0,8.0,100.0,0.0,100.0,0.0,100.0,0.0,81.0,7776.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,7.0,100.0,36.0,100.0,39.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,1048576.0,84.0,6445.0,,,,,,,100.0,695.0,,,,,,,,,,,,,100.0,0.0,100.0,65604173053.0,100.0,105963689636.0,,,,,,,,,,,,,,,,,,,,,65,0.3282828282828283,data_Q2_2024/2024-05-09.csv,2001.0,0.0,False,,,,,phx1,40.0,1.0,100.0,199968.0,,,,,,
2024-05-09,23G0A2J4F4MJ,TOSHIBA MG10ACA20TE,20000588955648,0,100.0,0.0,100.0,0.0,100.0,9768.0,100.0,8.0,100.0,0.0,100.0,0.0,100.0,0.0,81.0,7864.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,7.0,100.0,38.0,100.0,30.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,1179648.0,84.0,6454.0,,,,,,,100.0,679.0,,,,,,,,,,,,,100.0,0.0,100.0,82204138253.0,100.0,91158033103.0,,,,,,,,,,,,,,,,,,,,,65,0.3282828282828283,data_Q2_2024/2024-05-09.csv,2018.0,0.0,False,,,,,phx1,40.0,1.0,100.0,788507.0,,,,,,
2024-04-24,23G0A2NXF4MJ,TOSHIBA MG10ACA20TE,20000588955648,0,100.0,0.0,100.0,0.0,100.0,9294.0,100.0,8.0,100.0,0.0,100.0,0.0,100.0,0.0,82.0,7417.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,7.0,100.0,36.0,100.0,40.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,1048576.0,85.0,6085.0,,,,,,,100.0,695.0,,,,,,,,,,,,,100.0,0.0,100.0,63150377557.0,100.0,98537738476.0,,,,,,,,,,,,,,,,,,,,,65,0.3282828282828283,data_Q2_2024/2024-04-24.csv,2001.0,0.0,False,,,,,phx1,40.0,1.0,100.0,199969.0,,,,,,
2024-04-24,23G0A2J4F4MJ,TOSHIBA MG10ACA20TE,20000588955648,0,100.0,0.0,100.0,0.0,100.0,9768.0,100.0,8.0,100.0,0.0,100.0,0.0,100.0,0.0,82.0,7504.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,7.0,100.0,38.0,100.0,29.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,1179648.0,85.0,6094.0,,,,,,,100.0,679.0,,,,,,,,,,,,,100.0,0.0,100.0,79379767349.0,100.0,84906368655.0,,,,,,,,,,,,,,,,,,,,,65,0.3282828282828283,data_Q2_2024/2024-04-24.csv,2018.0,0.0,False,,,,,phx1,40.0,1.0,100.0,788506.0,,,,,,
2024-06-21,23G0A2NXF4MJ,TOSHIBA MG10ACA20TE,20000588955648,0,100.0,0.0,100.0,0.0,100.0,9317.0,100.0,12.0,100.0,0.0,100.0,0.0,100.0,0.0,78.0,8808.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,11.0,100.0,40.0,100.0,40.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,1048576.0,82.0,7477.0,,,,,,,100.0,695.0,,,,,,,,,,,,,100.0,0.0,100.0,70889009349.0,100.0,125737597896.0,,,,,,,,,,,,,,,,,,,,,65,0.3282828282828283,data_Q2_2024/2024-06-21.csv,2001.0,0.0,False,,,,,phx1,40.0,1.0,100.0,199968.0,,,,,,
2024-06-21,23G0A2J4F4MJ,TOSHIBA MG10ACA20TE,20000588955648,0,100.0,0.0,100.0,0.0,100.0,9768.0,100.0,8.0,100.0,0.0,100.0,0.0,100.0,0.0,78.0,8898.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,7.0,100.0,38.0,100.0,32.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,1179648.0,82.0,7488.0,,,,,,,100.0,679.0,,,,,,,,,,,,,100.0,0.0,100.0,91373666701.0,100.0,112795723191.0,,,,,,,,,,,,,,,,,,,,,65,0.3282828282828283,data_Q2_2024/2024-06-21.csv,2018.0,0.0,False,,,,,phx1,40.0,1.0,100.0,788507.0,,,,,,
2024-06-01,23G0A2J4F4MJ,TOSHIBA MG10ACA20TE,20000588955648,0,100.0,0.0,100.0,0.0,100.0,9768.0,100.0,8.0,100.0,0.0,100.0,0.0,100.0,0.0,79.0,8428.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,7.0,100.0,38.0,100.0,31.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,1179648.0,83.0,7018.0,,,,,,,100.0,679.0,,,,,,,,,,,,,100.0,0.0,100.0,86719450077.0,100.0,103274430687.0,,,,,,,,,,,,,,,,,,,,,65,0.3282828282828283,data_Q2_2024/2024-06-01.csv,2018.0,0.0,False,,,,,phx1,40.0,1.0,100.0,788507.0,,,,,,
2025-04-07,PHYH0175027G480K,SSDSCKKB480G8R,480103981056,0,130.0,4294967295.0,,,,,,,100.0,0.0,,,,,100.0,284.0,,,,,100.0,18.0,93.0,45200235823103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,,,,,100.0,12.0,100.0,13.0,100.0,8.0,,,,,,,100.0,0.0,100.0,3188.0,100.0,0.0,100.0,0.0,,,100.0,0.0,,,,,,,,,,,,,,,100.0,34.0,100.0,0.0,,,100.0,0.0,100.0,0.0,100.0,0.0,,,100.0,2248.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,106682.0,100.0,0.0,100.0,106682.0,,,100.0,106682.0,100.0,95135.0,,,100.0,100.0,,,,,,,,,,,,,,,,,64,0.32323232323232326,data_Q2_2025/2025-04-07.csv,2028.0,16.0,False,,,,,ams5,31.0,,,,,,,,,
