date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_18_normalized,smart_18_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_160_normalized,smart_160_raw,smart_161_normalized,smart_161_raw,smart_163_normalized,smart_163_raw,smart_164_normalized,smart_164_raw,smart_165_normalized,smart_165_raw,smart_166_normalized,smart_166_raw,smart_167_normalized,smart_167_raw,smart_168_normalized,smart_168_raw,smart_169_normalized,smart_169_raw,smart_170_normalized,smart_170_raw,smart_171_normalized,smart_171_raw,smart_172_normalized,smart_172_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_175_normalized,smart_175_raw,smart_176_normalized,smart_176_raw,smart_177_normalized,smart_177_raw,smart_178_normalized,smart_178_raw,smart_179_normalized,smart_179_raw,smart_180_normalized,smart_180_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_202_normalized,smart_202_raw,smart_206_normalized,smart_206_raw,smart_210_normalized,smart_210_raw,smart_218_normalized,smart_218_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_230_normalized,smart_230_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_234_normalized,smart_234_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_244_normalized,smart_244_raw,smart_245_normalized,smart_245_raw,smart_246_normalized,smart_246_raw,smart_247_normalized,smart_247_raw,smart_248_normalized,smart_248_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw,datacenter,cluster_id,vault_id,pod_id,pod_slot_num,is_legacy_format,smart_27_normalized,smart_27_raw,smart_71_normalized,smart_71_raw,smart_82_normalized,smart_82_raw,smart_90_normalized,smart_90_raw,smart_211_normalized,smart_211_raw,smart_212_normalized,smart_212_raw
2023-01-13,ZA1087HH,ST8000NM0055,8001563222016,1,54.0,37922312.0,,,99.0,0.0,100.0,1.0,100.0,3520.0,93.0,1891022926.0,,,85.0,13239.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,106.0,85.0,15.0,100.0,0.0,100.0,0.0,59.0,41.0,97.0,6713.0,100.0,114.0,100.0,857.0,41.0,41.0,76.0,37922312.0,,,100.0,72.0,100.0,72.0,200.0,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,13200.0,100.0,31302996640.0,100.0,116646726526.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-13,ZA13EWN8,ST8000NM0055,8001563222016,1,80.0,97338864.0,,,86.0,0.0,100.0,7.0,100.0,8.0,93.0,2020272068.0,,,44.0,49216.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,82.0,18.0,100.0,0.0,100.0,0.0,72.0,28.0,1.0,200348.0,100.0,0.0,61.0,78229.0,28.0,28.0,21.0,97338864.0,,,100.0,48.0,100.0,48.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,49192.0,100.0,90953059248.0,100.0,398840906961.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-13,PL1331LAHD0ZGH,HGST HMS5C4040BLE640,4000787030016,1,100.0,0.0,134.0,100.0,128.0,545.0,100.0,19.0,100.0,0.0,100.0,0.0,113.0,42.0,93.0,51742.0,100.0,0.0,,,100.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,212.0,100.0,212.0,200.0,30.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-13,X870A0NCF97G,TOSHIBA MG07ACA14TA,14000519643136,1,100.0,0.0,100.0,0.0,100.0,7884.0,100.0,20.0,100.0,0.0,100.0,0.0,100.0,0.0,31.0,27952.0,100.0,0.0,,,100.0,20.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,5.0,100.0,6.0,100.0,93.0,100.0,35.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,1835009.0,31.0,27808.0,100.0,0.0,100.0,0.0,,,100.0,584.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-13,40X0A18TF97G,TOSHIBA MG07ACA14TA,14000519643136,1,100.0,0.0,100.0,0.0,100.0,8039.0,100.0,6.0,100.0,0.0,100.0,0.0,100.0,0.0,47.0,21380.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,14.0,100.0,1.0,100.0,194.0,100.0,26.0,,,100.0,0.0,100.0,1.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,136183813.0,47.0,21211.0,100.0,0.0,100.0,0.0,,,100.0,583.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-13,11W0A04YF97G,TOSHIBA MG07ACA14TA,14000519643136,1,100.0,0.0,100.0,0.0,100.0,7997.0,100.0,3.0,100.0,0.0,100.0,0.0,100.0,0.0,62.0,15382.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,241.0,100.0,1.0,100.0,190.0,100.0,26.0,,,100.0,0.0,100.0,1.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,2097153.0,62.0,15219.0,100.0,0.0,100.0,0.0,,,100.0,582.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-13,ZA1810F4,ST8000NM0055,8001563222016,1,52.0,116066592.0,,,89.0,0.0,100.0,12.0,97.0,13089.0,96.0,4025519018.0,,,46.0,47599.0,100.0,0.0,,,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,22.0,78.0,100.0,0.0,100.0,0.0,58.0,42.0,89.0,23051.0,100.0,50.0,75.0,51842.0,42.0,42.0,81.0,116066592.0,,,100.0,104.0,100.0,104.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,47482.0,100.0,87713730064.0,100.0,453532117600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-13,ZA180XLK,ST8000NM0055,8001563222016,1,49.0,65940064.0,,,89.0,0.0,100.0,19.0,93.0,31224.0,89.0,763767980.0,,,46.0,47595.0,100.0,0.0,,,100.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,1.0,161.0,100.0,0.0,100.0,0.0,68.0,32.0,79.0,43629.0,100.0,14.0,66.0,69203.0,32.0,32.0,78.0,65940064.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,47322.0,100.0,87540723944.0,100.0,396537975156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-13,78B0A02QF97G,TOSHIBA MG07ACA14TA,14000519643136,1,100.0,0.0,100.0,0.0,100.0,8083.0,100.0,2.0,100.0,1.0,100.0,0.0,100.0,0.0,7.0,37535.0,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1.0,100.0,0.0,100.0,79.0,100.0,22.0,,,100.0,1.0,100.0,1.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,85065731.0,7.0,37451.0,100.0,0.0,100.0,0.0,,,100.0,587.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-13,ZLW0G6R1,ST12000NM001G,12000138625024,1,67.0,4963848.0,,,90.0,0.0,100.0,10.0,96.0,18560.0,87.0,4803458006.0,,,74.0,22845.0,100.0,0.0,,,100.0,10.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,59.0,100.0,0.0,,,70.0,30.0,,,100.0,2.0,99.0,2092.0,30.0,30.0,,,,,99.0,1032.0,99.0,1032.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,22498.0,100.0,91441909488.0,100.0,279657259922.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-13,ZLW17SCX,ST14000NM001G,14000519643136,1,78.0,221367664.0,,,90.0,0.0,100.0,8.0,100.0,0.0,82.0,169760512.0,,,79.0,18973.0,100.0,0.0,,,100.0,8.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,55.0,100.0,0.0,,,68.0,32.0,,,100.0,2.0,99.0,3208.0,32.0,32.0,,,,,100.0,184.0,100.0,184.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,18390.0,100.0,103805408384.0,100.0,272393133958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-13,5QH2J34F,HGST HUH721212ALE604,12000138625024,1,100.0,0.0,132.0,96.0,174.0,399.0,100.0,11.0,100.0,0.0,100.0,0.0,128.0,18.0,99.0,12066.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,378.0,100.0,378.0,206.0,29.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-13,31K0A232FV8G,TOSHIBA MG08ACA16TEY,16000900661248,1,100.0,0.0,100.0,0.0,100.0,5335.0,100.0,11.0,78.0,2204.0,100.0,0.0,100.0,0.0,65.0,14313.0,100.0,0.0,,,100.0,11.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,10.0,100.0,53.0,100.0,34.0,,,100.0,2135.0,,,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,138504878091.0,100.0,212381911405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-09,Z302SRG5,ST4000DM000,4000787030016,1,93.0,74253538.0,,,92.0,0.0,100.0,24.0,89.0,13776.0,81.0,139921054.0,,,27.0,64702.0,100.0,0.0,,,100.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,8.0,100.0,0.0,1.0,280.0,100.0,1.0,100.0,0.0,73.0,27.0,100.0,0.0,100.0,0.0,89.0,23836.0,27.0,27.0,,,,,95.0,840.0,95.0,840.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,64249.0,100.0,73328740936.0,100.0,409069965732.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-09,Z3050DX0,ST4000DM000,4000787030016,1,115.0,95958488.0,,,93.0,0.0,100.0,21.0,100.0,0.0,87.0,521568746.0,,,31.0,60606.0,100.0,0.0,,,100.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0,3.0,100.0,0.0,41.0,59.0,100.0,0.0,100.0,0.0,68.0,32.0,100.0,0.0,100.0,0.0,93.0,15895.0,32.0,32.0,,,,,100.0,32.0,100.0,32.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,60370.0,100.0,63404895664.0,100.0,523816514104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-09,ZA153SYR,ST8000NM0055,8001563222016,1,83.0,191152760.0,,,84.0,0.0,100.0,33.0,98.0,9248.0,91.0,1331481158.0,,,45.0,48788.0,100.0,0.0,,,100.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,63.0,37.0,100.0,0.0,100.0,0.0,73.0,27.0,93.0,15797.0,100.0,37.0,100.0,196.0,27.0,27.0,18.0,191152760.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,48762.0,100.0,90440791888.0,100.0,418517948192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-09,ZA16VX02,ST8000NM0055,8001563222016,1,53.0,152791584.0,,,89.0,0.0,100.0,16.0,70.0,54136.0,93.0,1983261131.0,,,45.0,48289.0,100.0,0.0,,,100.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,1.0,190.0,100.0,0.0,100.0,0.0,61.0,39.0,95.0,11874.0,100.0,133.0,88.0,24836.0,39.0,39.0,82.0,152791584.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,48099.0,100.0,87632858264.0,100.0,601451821562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-09,ZHZ4Q6PH,ST12000NM0008,12000138625024,1,76.0,39869128.0,,,90.0,0.0,100.0,11.0,100.0,2608.0,84.0,231153264.0,,,69.0,27401.0,100.0,0.0,,,100.0,9.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,47.0,100.0,8590065666.0,,,69.0,31.0,,,100.0,209.0,100.0,1290.0,31.0,31.0,1.0,39869128.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,27205.0,100.0,90849510592.0,100.0,533459013026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-09,ZHZ4LWTA,ST12000NM0008,12000138625024,1,63.0,186440248.0,,,90.0,0.0,100.0,24.0,100.0,2304.0,86.0,401298831.0,,,69.0,27357.0,100.0,0.0,,,100.0,24.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,21.0,100.0,0.0,,,69.0,31.0,,,100.0,231.0,100.0,1383.0,31.0,31.0,1.0,186440248.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,27148.0,100.0,90562288824.0,100.0,614947790656.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-09,ZL0052R4,ST12000NM0008,12000138625024,1,69.0,221245872.0,,,91.0,0.0,100.0,9.0,100.0,24.0,87.0,501036938.0,,,75.0,22047.0,100.0,0.0,,,100.0,9.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,2.0,100.0,0.0,,,72.0,28.0,,,100.0,3.0,99.0,2436.0,28.0,28.0,1.0,221245872.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,21464.0,100.0,56274714296.0,100.0,257671328611.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-09,8DJ0H20H,HGST HUH721212ALE604,12000138625024,1,93.0,1245202.0,132.0,96.0,100.0,0.0,100.0,4.0,24.0,3.0,100.0,0.0,128.0,18.0,97.0,21889.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,894.0,100.0,894.0,214.0,28.0,,,100.0,3.0,24.0,65535.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-09,10B0A0JQF97G,TOSHIBA MG07ACA14TA,14000519643136,1,100.0,0.0,100.0,0.0,100.0,7702.0,100.0,4.0,100.0,0.0,100.0,0.0,100.0,0.0,47.0,21253.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,2.0,100.0,16.0,100.0,23.0,,,100.0,0.0,100.0,2.0,100.0,93.0,200.0,0.0,,,,,,,,,,,,,100.0,69206019.0,48.0,21179.0,100.0,0.0,100.0,0.0,,,100.0,536.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-09,88Q0A0MLF97G,TOSHIBA MG07ACA14TA,14000519643136,1,100.0,0.0,100.0,0.0,100.0,8232.0,100.0,14.0,100.0,0.0,100.0,0.0,100.0,0.0,7.0,37435.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,78.0,100.0,15.0,,,100.0,0.0,100.0,3.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,134479873.0,7.0,37336.0,100.0,0.0,100.0,0.0,,,100.0,585.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-05,Z304HZE1,ST4000DM000,4000787030016,1,116.0,116602160.0,,,92.0,0.0,100.0,8.0,100.0,8.0,89.0,831877667.0,,,29.0,62783.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0,3.0,100.0,0.0,85.0,15.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,0.0,93.0,15510.0,23.0,23.0,,,,,100.0,24.0,100.0,24.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,62616.0,100.0,67083383520.0,100.0,407793821680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-05,ZHZ4Y2KT,ST12000NM0008,12000138625024,1,56.0,67350932.0,,,90.0,0.0,100.0,11.0,100.0,2592.0,82.0,159559378.0,,,70.0,26721.0,100.0,0.0,,,100.0,10.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,255.0,100.0,524296.0,,,69.0,31.0,,,100.0,2.0,100.0,1409.0,31.0,31.0,1.0,67350932.0,,,92.0,4280.0,92.0,4280.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,26518.0,100.0,89588869528.0,100.0,563067692074.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-05,40S0A00SF97G,TOSHIBA MG07ACA14TA,14000519643136,1,100.0,0.0,100.0,0.0,100.0,7572.0,100.0,8.0,100.0,0.0,100.0,0.0,100.0,0.0,47.0,21216.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,12.0,100.0,6.0,100.0,27.0,100.0,39.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,84017155.0,47.0,21205.0,100.0,0.0,100.0,0.0,,,100.0,591.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-05,71A0A1MFFVGG,TOSHIBA MG08ACA16TE,16000900661248,1,100.0,0.0,100.0,0.0,100.0,8152.0,100.0,21.0,100.0,0.0,100.0,0.0,100.0,0.0,75.0,10049.0,100.0,0.0,,,100.0,21.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1.0,100.0,20.0,100.0,262.0,100.0,25.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,285605891.0,76.0,9983.0,100.0,0.0,100.0,0.0,,,100.0,593.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-05,51T0A2YUFVGG,TOSHIBA MG08ACA16TE,16000900661248,1,100.0,0.0,100.0,0.0,100.0,8117.0,100.0,15.0,1.0,9973.0,100.0,0.0,100.0,0.0,75.0,10046.0,100.0,0.0,,,100.0,15.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,14.0,100.0,946.0,100.0,34.0,,,100.0,2628.0,100.0,10.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,1310737.0,76.0,9951.0,100.0,0.0,100.0,0.0,,,100.0,531.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-01,Z304KCM6,ST4000DM000,4000787030016,1,114.0,82574920.0,,,91.0,0.0,100.0,34.0,100.0,0.0,88.0,796233095.0,,,28.0,63425.0,100.0,0.0,,,100.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,2.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,82.0,18.0,100.0,0.0,100.0,16.0,97.0,7972.0,18.0,18.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,63327.0,100.0,67594044152.0,100.0,522604187952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-01,ZA180QJA,ST8000NM0055,8001563222016,1,80.0,112054032.0,,,89.0,0.0,100.0,17.0,100.0,496.0,91.0,1308282359.0,,,46.0,47466.0,100.0,0.0,,,100.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,60.0,40.0,95.0,10070.0,100.0,71.0,88.0,25268.0,40.0,40.0,80.0,112054032.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,47402.0,100.0,88196614312.0,100.0,650846519228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-01,ZDEB3507,ST500LM030,500107862016,1,79.0,84261608.0,,,99.0,0.0,100.0,9.0,100.0,0.0,90.0,988836667.0,,,58.0,37237.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,8590065666.0,100.0,0.0,70.0,30.0,100.0,2.0,100.0,3.0,100.0,269.0,30.0,30.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,37237.0,100.0,190610085072.0,100.0,133205254441.0,,,,,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,
2023-02-05,Z304JW3F,ST4000DM000,4000787030016,1,111.0,34888680.0,,,92.0,0.0,100.0,19.0,99.0,1040.0,87.0,665775429.0,,,27.0,64272.0,100.0,0.0,,,100.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,2.0,100.0,0.0,52.0,48.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,2.0,97.0,7272.0,20.0,20.0,,,,,90.0,1720.0,90.0,1720.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,64183.0,100.0,69907207896.0,100.0,486654345999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
